row_index,local_cluster_uid,cluster_canonical_name,mention_text,mention_key,matched_anchor,matched_anchor_key,matched_anchor_n_mentions,match_score,match_method
160405,chunk_144::cluster_001,Accolon,my father,my father,my father,my father,187,1.0,exact
160413,chunk_144::cluster_002,Gwenhwyfar,the queen,queen,queen,queen,581,1.0,exact
160414,chunk_144::cluster_002,Gwenhwyfar,the fairy queen,fairy queen,queen,queen,581,0.5,token_subset
160416,chunk_144::cluster_002,Gwenhwyfar,Morgaine was grateful that Gwenhwyfar,morgaine was grateful that gwenhwyfar,Morgaine,morgaine,36775,0.2,token_subset
160418,chunk_144::cluster_002,Gwenhwyfar,the Queen,queen,queen,queen,581,1.0,exact
160420,chunk_144::cluster_002,Gwenhwyfar,the Queen,queen,queen,queen,581,1.0,exact
160421,chunk_144::cluster_002,Gwenhwyfar,the Queen,queen,queen,queen,581,1.0,exact
160422,chunk_144::cluster_002,Gwenhwyfar,Queen Gwenhwyfar,queen gwenhwyfar,queen,queen,581,0.5,token_subset
160428,chunk_144::cluster_002,Gwenhwyfar,The Queen,queen,queen,queen,581,1.0,exact
160438,chunk_144::cluster_002,Gwenhwyfar,the Queen,queen,queen,queen,581,1.0,exact
160449,chunk_144::cluster_002,Gwenhwyfar,Gwenhwyfar's ladies,gwenhwyfar ladies,the ladies,ladies,91,0.5,token_subset
160452,chunk_144::cluster_002,Gwenhwyfar,Morgause,morgause,Morgause,morgause,4546,1.0,exact
160454,chunk_144::cluster_002,Gwenhwyfar,Morgause,morgause,Morgause,morgause,4546,1.0,exact
160457,chunk_144::cluster_002,Gwenhwyfar,Morgause,morgause,Morgause,morgause,4546,1.0,exact
160487,chunk_144::cluster_002,Gwenhwyfar,Igraine,igraine,Igraine,igraine,9704,1.0,exact
160488,chunk_144::cluster_002,Gwenhwyfar,Mother-,mother,the Mother,mother,95,1.0,exact
160489,chunk_144::cluster_002,Gwenhwyfar,Igraine,igraine,Igraine,igraine,9704,1.0,exact
160492,chunk_144::cluster_002,Gwenhwyfar,Viviane,viviane,Viviane,viviane,6289,1.0,exact
160494,chunk_144::cluster_002,Gwenhwyfar,Viviane,viviane,Viviane,viviane,6289,1.0,exact
160497,chunk_144::cluster_002,Gwenhwyfar,Viviane,viviane,Viviane,viviane,6289,1.0,exact
160499,chunk_144::cluster_002,Gwenhwyfar,Igraine,igraine,Igraine,igraine,9704,1.0,exact
160685,chunk_144::cluster_003,Morgaine,Morgause,morgause,Morgause,morgause,4546,1.0,exact
160695,chunk_144::cluster_003,Morgaine,Morgause,morgause,Morgause,morgause,4546,1.0,exact
160697,chunk_144::cluster_003,Morgaine,"Gwenhwyfar, surprising Morgaine",gwenhwyfar surprising morgaine,Gwenhwyfar,gwenhwyfar,12567,0.3333333333333333,token_subset
160735,chunk_144::cluster_003,Morgaine,Queen Morgaine,queen morgaine,queen,queen,581,0.5,token_subset
160753,chunk_144::cluster_003,Morgaine,lady,lady,the Lady,lady,374,1.0,exact
160777,chunk_144::cluster_003,Morgaine,Lady,lady,the Lady,lady,374,1.0,exact
160889,chunk_144::cluster_003,Morgaine,my father your arm-1 must see to my mother,my father your arm 1 must see to my mother,my mother,my mother,195,0.2222222222222222,token_subset
160890,chunk_144::cluster_003,Morgaine,my mother,my mother,my mother,my mother,195,1.0,exact
160901,chunk_144::cluster_006,Avalon,Camelot,camelot,Camelot,camelot,507,1.0,exact
160905,chunk_144::cluster_006,Avalon,Camelot,camelot,Camelot,camelot,507,1.0,exact
160906,chunk_144::cluster_006,Avalon,Camelot,camelot,Camelot,camelot,507,1.0,exact
160907,chunk_144::cluster_006,Avalon,Camelot,camelot,Camelot,camelot,507,1.0,exact
160910,chunk_144::cluster_006,Avalon,Wales,wales,Wales,wales,49,1.0,exact
160911,chunk_144::cluster_006,Avalon,here,here,here,here,581,1.0,exact
160912,chunk_144::cluster_006,Avalon,Wales,wales,Wales,wales,49,1.0,exact
160913,chunk_144::cluster_006,Avalon,the Queen's hall,queen hall,queen,queen,581,0.5,token_subset
160915,chunk_144::cluster_006,Avalon,Wales,wales,Wales,wales,49,1.0,exact
160917,chunk_144::cluster_006,Avalon,Wales,wales,Wales,wales,49,1.0,exact
160989,chunk_144::cluster_037,Uwaine,this child,this child,a child,child,312,0.5,token_subset
160990,chunk_144::cluster_037,Uwaine,Avalloch,avalloch,Avalloch,avalloch,950,1.0,exact
160991,chunk_144::cluster_037,Uwaine,the child,child,a child,child,312,1.0,exact
160992,chunk_144::cluster_037,Uwaine,this child,this child,a child,child,312,0.5,token_subset
160993,chunk_144::cluster_037,Uwaine,Avalloch,avalloch,Avalloch,avalloch,950,1.0,exact
160994,chunk_144::cluster_037,Uwaine,Avalloch,avalloch,Avalloch,avalloch,950,1.0,exact
160995,chunk_144::cluster_037,Uwaine,this child,this child,a child,child,312,0.5,token_subset
160996,chunk_144::cluster_037,Uwaine,the child,child,a child,child,312,1.0,exact
160997,chunk_144::cluster_037,Uwaine,your child,your child,your child,your child,35,1.0,exact
160998,chunk_144::cluster_037,Uwaine,Accolon's child,accolon child,Accolon,accolon,1630,0.5,token_subset
160999,chunk_144::cluster_037,Uwaine,Accolon's child,accolon child,Accolon,accolon,1630,0.5,token_subset
161000,chunk_144::cluster_037,Uwaine,her child,her child,a child,child,312,0.5,token_subset
161001,chunk_144::cluster_037,Uwaine,this child,this child,a child,child,312,0.5,token_subset
161002,chunk_144::cluster_037,Uwaine,children,children,children,children,90,1.0,exact
161005,chunk_144::cluster_037,Uwaine,Gawaine,gawaine,Gawaine,gawaine,911,1.0,exact
161007,chunk_144::cluster_037,Uwaine,the child you lost,child you lost,a child,child,312,0.3333333333333333,token_subset
161010,chunk_144::cluster_037,Uwaine,Accolon's son,accolon son,Accolon,accolon,1630,0.5,token_subset
161016,chunk_144::cluster_037,Uwaine,Gawaine,gawaine,Gawaine,gawaine,911,1.0,exact
161017,chunk_144::cluster_037,Uwaine,my friend,my friend,my friend,my friend,27,1.0,exact
161045,chunk_144::cluster_062,Kevin,some monster like Kevin,some monster like kevin,some,some,28,0.25,token_subset
161089,chunk_144::cluster_085,the room,here,here,here,here,581,1.0,exact
161090,chunk_144::cluster_086,these women,the women,women,her women,her women,63,0.5,token_subset
161098,chunk_144::cluster_092,the angel,the angel come to tell her she will bear the son of God,angel come to tell her she will bear the son of god,her son,her son,61,0.16666666666666666,token_subset
161133,chunk_144::cluster_116,another,another,another,any other,any other,24,0.875,fuzzy
161157,chunk_144::cluster_134,the wounded men,the two men,two men,The two men,two men,33,1.0,exact
161168,chunk_144::cluster_136,the women,Gwenhwyfar's women,gwenhwyfar women,Gwenhwyfar,gwenhwyfar,12567,0.5,token_subset
161170,chunk_144::cluster_137,one of them,one of them,one of them,some of them,some of them,22,0.8695652173913043,fuzzy
161175,chunk_144::cluster_139,Glastonbury,there,there,there,there,339,1.0,exact
161186,chunk_144::cluster_150,the priests,the priests,priests,priestess,priestess,248,0.875,fuzzy
161245,chunk_145::cluster_001,Morgaine,Morgause,morgause,Morgause,morgause,4546,1.0,exact
161247,chunk_145::cluster_001,Morgaine,"Gwenhwyfar, surprising Morgaine",gwenhwyfar surprising morgaine,Gwenhwyfar,gwenhwyfar,12567,0.3333333333333333,token_subset
161251,chunk_145::cluster_001,Morgaine,the Queen,queen,queen,queen,581,1.0,exact
161266,chunk_145::cluster_001,Morgaine,Morgause,morgause,Morgause,morgause,4546,1.0,exact
161271,chunk_145::cluster_001,Morgaine,Morgause,morgause,Morgause,morgause,4546,1.0,exact
161291,chunk_145::cluster_001,Morgaine,Morgause,morgause,Morgause,morgause,4546,1.0,exact
161292,chunk_145::cluster_001,Morgaine,Queen Morgaine,queen morgaine,queen,queen,581,0.5,token_subset
161312,chunk_145::cluster_001,Morgaine,lady,lady,the Lady,lady,374,1.0,exact
161336,chunk_145::cluster_001,Morgaine,Lady,lady,the Lady,lady,374,1.0,exact
161449,chunk_145::cluster_001,Morgaine,my mother,my mother,my mother,my mother,195,1.0,exact
161460,chunk_145::cluster_001,Morgaine,Queen Gwenhwyfar,queen gwenhwyfar,Queen Gwenhwyfar,queen gwenhwyfar,33,1.0,exact
161464,chunk_145::cluster_001,Morgaine,lady,lady,the Lady,lady,374,1.0,exact
161466,chunk_145::cluster_001,Morgaine,lady,lady,the Lady,lady,374,1.0,exact
161474,chunk_145::cluster_001,Morgaine,Mother,mother,the Mother,mother,95,1.0,exact
161488,chunk_145::cluster_001,Morgaine,Mother,mother,the Mother,mother,95,1.0,exact
161491,chunk_145::cluster_001,Morgaine,my son,my son,my son,my son,48,1.0,exact
161492,chunk_145::cluster_001,Morgaine,my son-,my son,my son,my son,48,1.0,exact
161502,chunk_145::cluster_001,Morgaine,Mother,mother,the Mother,mother,95,1.0,exact
161516,chunk_145::cluster_001,Morgaine,Mother,mother,the Mother,mother,95,1.0,exact
161517,chunk_145::cluster_001,Morgaine,Mother,mother,the Mother,mother,95,1.0,exact
161519,chunk_145::cluster_001,Morgaine,Mother,mother,the Mother,mother,95,1.0,exact
161521,chunk_145::cluster_001,Morgaine,Mother,mother,the Mother,mother,95,1.0,exact
161522,chunk_145::cluster_001,Morgaine,Mother,mother,the Mother,mother,95,1.0,exact
161523,chunk_145::cluster_001,Morgaine,Mother,mother,the Mother,mother,95,1.0,exact
161524,chunk_145::cluster_001,Morgaine,Mother,mother,the Mother,mother,95,1.0,exact
161529,chunk_145::cluster_001,Morgaine,Father dear,father dear,the father,father,44,0.5,token_subset
161536,chunk_145::cluster_001,Morgaine,Mother,mother,the Mother,mother,95,1.0,exact
161544,chunk_145::cluster_001,Morgaine,poor little mother,poor little mother,the Mother,mother,95,0.3333333333333333,token_subset
161550,chunk_145::cluster_001,Morgaine,Mother dearest,mother dearest,the Mother,mother,95,0.5,token_subset
161551,chunk_145::cluster_001,Morgaine,my poor little mother,my poor little mother,my mother,my mother,195,0.5,token_subset
161554,chunk_145::cluster_001,Morgaine,poor Mother-,poor mother,the Mother,mother,95,0.5,token_subset
161672,chunk_145::cluster_007,Uwaine,Gwenhwyfar,gwenhwyfar,Gwenhwyfar,gwenhwyfar,12567,1.0,exact
161673,chunk_145::cluster_007,Uwaine,Gwenhwyfar,gwenhwyfar,Gwenhwyfar,gwenhwyfar,12567,1.0,exact
161677,chunk_145::cluster_007,Uwaine,Gwenhwyfar,gwenhwyfar,Gwenhwyfar,gwenhwyfar,12567,1.0,exact
161678,chunk_145::cluster_007,Uwaine,Gwenhwyfar,gwenhwyfar,Gwenhwyfar,gwenhwyfar,12567,1.0,exact
161683,chunk_145::cluster_007,Uwaine,Gwenhwyfar,gwenhwyfar,Gwenhwyfar,gwenhwyfar,12567,1.0,exact
161687,chunk_145::cluster_007,Uwaine,Gwenhwyfar,gwenhwyfar,Gwenhwyfar,gwenhwyfar,12567,1.0,exact
161688,chunk_145::cluster_007,Uwaine,Gwenhwyfar's ladies,gwenhwyfar ladies,Gwenhwyfar,gwenhwyfar,12567,0.5,token_subset
161689,chunk_145::cluster_007,Uwaine,Gwenhwyfar,gwenhwyfar,Gwenhwyfar,gwenhwyfar,12567,1.0,exact
161691,chunk_145::cluster_007,Uwaine,Gwenhwyfar,gwenhwyfar,Gwenhwyfar,gwenhwyfar,12567,1.0,exact
161692,chunk_145::cluster_007,Uwaine,Gwenhwyfar,gwenhwyfar,Gwenhwyfar,gwenhwyfar,12567,1.0,exact
161693,chunk_145::cluster_007,Uwaine,Uriens,uriens,Uriens,uriens,1663,1.0,exact
161698,chunk_145::cluster_007,Uwaine,Gwenhwyfar,gwenhwyfar,Gwenhwyfar,gwenhwyfar,12567,1.0,exact
161707,chunk_145::cluster_007,Uwaine,Gwenhwyfar,gwenhwyfar,Gwenhwyfar,gwenhwyfar,12567,1.0,exact
161713,chunk_145::cluster_007,Uwaine,Uriens,uriens,Uriens,uriens,1663,1.0,exact
161718,chunk_145::cluster_007,Uwaine,Gwenhwyfar,gwenhwyfar,Gwenhwyfar,gwenhwyfar,12567,1.0,exact
161729,chunk_145::cluster_007,Uwaine,Uriens,uriens,Uriens,uriens,1663,1.0,exact
161742,chunk_145::cluster_007,Uwaine,Igraine,igraine,Igraine,igraine,9704,1.0,exact
161743,chunk_145::cluster_007,Uwaine,Mother-,mother,the Mother,mother,95,1.0,exact
161744,chunk_145::cluster_007,Uwaine,Igraine,igraine,Igraine,igraine,9704,1.0,exact
161746,chunk_145::cluster_007,Uwaine,Viviane,viviane,Viviane,viviane,6289,1.0,exact
161748,chunk_145::cluster_007,Uwaine,Viviane,viviane,Viviane,viviane,6289,1.0,exact
161750,chunk_145::cluster_007,Uwaine,Viviane,viviane,Viviane,viviane,6289,1.0,exact
161752,chunk_145::cluster_007,Uwaine,Igraine,igraine,Igraine,igraine,9704,1.0,exact
161753,chunk_145::cluster_007,Uwaine,-Gwenhwyfar,gwenhwyfar,Gwenhwyfar,gwenhwyfar,12567,1.0,exact
161755,chunk_145::cluster_007,Uwaine,Uriens,uriens,Uriens,uriens,1663,1.0,exact
161756,chunk_145::cluster_007,Uwaine,my husband,my husband,a husband,husband,27,0.5,token_subset
161757,chunk_145::cluster_007,Uwaine,Uriens,uriens,Uriens,uriens,1663,1.0,exact
161763,chunk_145::cluster_007,Uwaine,his mother,his mother,his mother,his mother,31,1.0,exact
161776,chunk_145::cluster_007,Uwaine,Uriens,uriens,Uriens,uriens,1663,1.0,exact
161781,chunk_145::cluster_007,Uwaine,Uriens,uriens,Uriens,uriens,1663,1.0,exact
161784,chunk_145::cluster_007,Uwaine,Uriens,uriens,Uriens,uriens,1663,1.0,exact
161788,chunk_145::cluster_007,Uwaine,his father,his father,his father,his father,60,1.0,exact
161791,chunk_145::cluster_007,Uwaine,Father,father,the father,father,44,1.0,exact
161792,chunk_145::cluster_007,Uwaine,Father,father,the father,father,44,1.0,exact
161796,chunk_145::cluster_007,Uwaine,my father,my father,my father,my father,187,1.0,exact
161797,chunk_145::cluster_007,Uwaine,my father your,my father your,my father,my father,187,0.6666666666666666,token_subset
161801,chunk_145::cluster_007,Uwaine,Gwenhwyfar,gwenhwyfar,Gwenhwyfar,gwenhwyfar,12567,1.0,exact
161803,chunk_145::cluster_007,Uwaine,Gwenhwyfar,gwenhwyfar,Gwenhwyfar,gwenhwyfar,12567,1.0,exact
161804,chunk_145::cluster_007,Uwaine,Uriens,uriens,Uriens,uriens,1663,1.0,exact
161809,chunk_145::cluster_007,Uwaine,Gwenhwyfar,gwenhwyfar,Gwenhwyfar,gwenhwyfar,12567,1.0,exact
161810,chunk_145::cluster_007,Uwaine,Gwenhwyfar,gwenhwyfar,Gwenhwyfar,gwenhwyfar,12567,1.0,exact
161811,chunk_145::cluster_007,Uwaine,King Uriens,king uriens,Uriens,uriens,1663,0.5,token_subset
161812,chunk_145::cluster_007,Uwaine,our good knight,our good knight,a knight,knight,33,0.3333333333333333,token_subset
161815,chunk_145::cluster_007,Uwaine,Gwenhwyfar,gwenhwyfar,Gwenhwyfar,gwenhwyfar,12567,1.0,exact
161816,chunk_145::cluster_007,Uwaine,Uriens,uriens,Uriens,uriens,1663,1.0,exact
161822,chunk_145::cluster_007,Uwaine,my father,my father,my father,my father,187,1.0,exact
161827,chunk_145::cluster_007,Uwaine,his father,his father,his father,his father,60,1.0,exact
161832,chunk_145::cluster_007,Uwaine,my father,my father,my father,my father,187,1.0,exact
161836,chunk_145::cluster_007,Uwaine,his father,his father,his father,his father,60,1.0,exact
161840,chunk_145::cluster_007,Uwaine,Father,father,the father,father,44,1.0,exact
161841,chunk_145::cluster_007,Uwaine,Father dear,father dear,the father,father,44,0.5,token_subset
161845,chunk_145::cluster_007,Uwaine,Uriens,uriens,Uriens,uriens,1663,1.0,exact
161846,chunk_145::cluster_007,Uwaine,Father,father,the father,father,44,1.0,exact
161849,chunk_145::cluster_007,Uwaine,my mother,my mother,my mother,my mother,195,1.0,exact
161852,chunk_145::cluster_007,Uwaine,Your mother,your mother,your mother,your mother,74,1.0,exact
161854,chunk_145::cluster_007,Uwaine,Uriens,uriens,Uriens,uriens,1663,1.0,exact
161857,chunk_145::cluster_007,Uwaine,Mother,mother,the Mother,mother,95,1.0,exact
161865,chunk_145::cluster_007,Uwaine,that other son she should have borne to me,that other son she should have borne to me,a son,son,168,0.1111111111111111,token_subset
161873,chunk_145::cluster_007,Uwaine,your mother,your mother,your mother,your mother,74,1.0,exact
161874,chunk_145::cluster_007,Uwaine,Father,father,the father,father,44,1.0,exact
161887,chunk_145::cluster_007,Uwaine,his father,his father,his father,his father,60,1.0,exact
161892,chunk_145::cluster_007,Uwaine,Father,father,the father,father,44,1.0,exact
161912,chunk_145::cluster_007,Uwaine,Father,father,the father,father,44,1.0,exact
161914,chunk_145::cluster_007,Uwaine,Uriens,uriens,Uriens,uriens,1663,1.0,exact
161932,chunk_145::cluster_007,Uwaine,Uriens,uriens,Uriens,uriens,1663,1.0,exact
161933,chunk_145::cluster_007,Uwaine,Uriens,uriens,Uriens,uriens,1663,1.0,exact
161939,chunk_145::cluster_007,Uwaine,Uriens,uriens,Uriens,uriens,1663,1.0,exact
161942,chunk_145::cluster_007,Uwaine,the Lady,lady,the Lady,lady,374,1.0,exact
161943,chunk_145::cluster_007,Uwaine,Viviane,viviane,Viviane,viviane,6289,1.0,exact
161944,chunk_145::cluster_007,Uwaine,Viviane,viviane,Viviane,viviane,6289,1.0,exact
161945,chunk_145::cluster_007,Uwaine,Igraine,igraine,Igraine,igraine,9704,1.0,exact
161947,chunk_145::cluster_007,Uwaine,Her mother,her mother,her mother,her mother,38,1.0,exact
161948,chunk_145::cluster_007,Uwaine,Viviane,viviane,Viviane,viviane,6289,1.0,exact
161949,chunk_145::cluster_007,Uwaine,Igraine,igraine,Igraine,igraine,9704,1.0,exact
161954,chunk_145::cluster_010,Accolon,Arthur,arthur,Arthur,arthur,20026,1.0,exact
161958,chunk_145::cluster_010,Accolon,a Christian king,christian king,a Christian king,christian king,29,1.0,exact
161963,chunk_145::cluster_010,Accolon,Arthur,arthur,Arthur,arthur,20026,1.0,exact
161964,chunk_145::cluster_010,Accolon,Arthur,arthur,Arthur,arthur,20026,1.0,exact
161968,chunk_145::cluster_010,Accolon,Arthur,arthur,Arthur,arthur,20026,1.0,exact
161973,chunk_145::cluster_010,Accolon,Arthur,arthur,Arthur,arthur,20026,1.0,exact
161978,chunk_145::cluster_010,Accolon,Arthur,arthur,Arthur,arthur,20026,1.0,exact
161979,chunk_145::cluster_010,Accolon,Arthur,arthur,Arthur,arthur,20026,1.0,exact
161981,chunk_145::cluster_010,Accolon,Arthur,arthur,Arthur,arthur,20026,1.0,exact
161991,chunk_145::cluster_010,Accolon,Arthur,arthur,Arthur,arthur,20026,1.0,exact
161992,chunk_145::cluster_010,Accolon,Arthur,arthur,Arthur,arthur,20026,1.0,exact
161997,chunk_145::cluster_010,Accolon,his son,his son,his son,his son,34,1.0,exact
161999,chunk_145::cluster_010,Accolon,Arthur,arthur,Arthur,arthur,20026,1.0,exact
162001,chunk_145::cluster_010,Accolon,Gawaine,gawaine,Gawaine,gawaine,911,1.0,exact
162003,chunk_145::cluster_010,Accolon,the child you lost,child you lost,a child,child,312,0.3333333333333333,token_subset
162005,chunk_145::cluster_010,Accolon,Accolon's son,accolon son,a son,son,168,0.5,token_subset
162006,chunk_145::cluster_010,Accolon,Arthur,arthur,Arthur,arthur,20026,1.0,exact
162008,chunk_145::cluster_010,Accolon,Arthur,arthur,Arthur,arthur,20026,1.0,exact
162009,chunk_145::cluster_010,Accolon,Your brother,your brother,your brother,your brother,116,1.0,exact
162010,chunk_145::cluster_010,Accolon,Arthur,arthur,Arthur,arthur,20026,1.0,exact
162018,chunk_145::cluster_010,Accolon,his son,his son,his son,his son,34,1.0,exact
162022,chunk_145::cluster_010,Accolon,Gawaine,gawaine,Gawaine,gawaine,911,1.0,exact
162031,chunk_145::cluster_010,Accolon,a traitor,traitor,a traitor,traitor,27,1.0,exact
162038,chunk_145::cluster_010,Accolon,Arthur,arthur,Arthur,arthur,20026,1.0,exact
162049,chunk_145::cluster_010,Accolon,the Christ,christ,the Christ,christ,307,1.0,exact
162051,chunk_145::cluster_010,Accolon,the traitor,traitor,a traitor,traitor,27,1.0,exact
162056,chunk_145::cluster_010,Accolon,our king,our king,a king,king,297,0.5,token_subset
162057,chunk_145::cluster_010,Accolon,my good son,my good son,my son,my son,48,0.6666666666666666,token_subset
162059,chunk_145::cluster_010,Accolon,his king,his king,a king,king,297,0.5,token_subset
162060,chunk_145::cluster_010,Accolon,Avalloch,avalloch,Avalloch,avalloch,950,1.0,exact
162063,chunk_145::cluster_010,Accolon,Arthur,arthur,Arthur,arthur,20026,1.0,exact
162064,chunk_145::cluster_010,Accolon,my brother,my brother,my brother,my brother,181,1.0,exact
162069,chunk_145::cluster_010,Accolon,Arthur,arthur,Arthur,arthur,20026,1.0,exact
162077,chunk_145::cluster_010,Accolon,Arthur,arthur,Arthur,arthur,20026,1.0,exact
162078,chunk_145::cluster_010,Accolon,the Christ,christ,the Christ,christ,307,1.0,exact
162089,chunk_145::cluster_020,another,another,another,any other,any other,24,0.875,fuzzy
162110,chunk_145::cluster_037,one of Gwenhwyfar's ladies,a maiden with her own face,maiden with her own face,a maiden,maiden,46,0.2,token_subset
162128,chunk_145::cluster_041,one of them,one of them,one of them,some of them,some of them,22,0.8695652173913043,fuzzy
162134,chunk_145::cluster_042,Glastonbury,there,there,there,there,339,1.0,exact
162135,chunk_145::cluster_042,Glastonbury,there,there,there,there,339,1.0,exact
162140,chunk_145::cluster_044,your women,her ladies,her ladies,her ladies,her ladies,39,1.0,exact
162141,chunk_145::cluster_044,your women,the women,women,her women,her women,63,0.5,token_subset
162145,chunk_145::cluster_044,your women,her women,her women,her women,her women,63,1.0,exact
162158,chunk_145::cluster_054,the priests,the priests,priests,priestess,priestess,248,0.875,fuzzy
162161,chunk_145::cluster_054,the priests,the priests,priests,priestess,priestess,248,0.875,fuzzy
162162,chunk_145::cluster_054,the priests,the Priests,priests,priestess,priestess,248,0.875,fuzzy
162265,chunk_145::cluster_117,her women,her women,her women,her woman,her woman,24,0.8888888888888888,fuzzy
162268,chunk_145::cluster_120,a priestess,a priestess,priestess,the priests,priests,483,0.875,fuzzy
162277,chunk_145::cluster_127,The brothers,those priests who now chanted their hymns over Accolon's helpless body,those priests who now chanted their hymns over accolon helpless body,Accolon,accolon,1630,0.09090909090909091,token_subset
162318,chunk_145::cluster_158,Nimue,Lancelet's daughter,lancelet daughter,Lancelet,lancelet,11323,0.5,token_subset
162335,chunk_146::cluster_000,Father,his king,his king,a king,king,297,0.5,token_subset
162336,chunk_146::cluster_000,Father,that other son she should have borne to me,that other son she should have borne to me,a son,son,168,0.1111111111111111,token_subset
162337,chunk_146::cluster_000,Father,that other son she should have borne to me-three sons of mine,that other son she should have borne to me three sons of mine,a son,son,168,0.07692307692307693,token_subset
162342,chunk_146::cluster_000,Father,my long-dead father,my long dead father,the dead,dead,24,0.25,token_subset
162352,chunk_146::cluster_001,Accolon,a traitor,traitor,a traitor,traitor,27,1.0,exact
162365,chunk_146::cluster_001,Accolon,the traitor,traitor,a traitor,traitor,27,1.0,exact
162369,chunk_146::cluster_001,Accolon,Avalloch,avalloch,Avalloch,avalloch,950,1.0,exact
162372,chunk_146::cluster_001,Accolon,my brother,my brother,my brother,my brother,181,1.0,exact
162378,chunk_146::cluster_001,Accolon,Viviane,viviane,Viviane,viviane,6289,1.0,exact
162380,chunk_146::cluster_001,Accolon,Viviane,viviane,Viviane,viviane,6289,1.0,exact
162381,chunk_146::cluster_001,Accolon,Viviane,viviane,Viviane,viviane,6289,1.0,exact
162382,chunk_146::cluster_001,Accolon,Avalloch,avalloch,Avalloch,avalloch,950,1.0,exact
162384,chunk_146::cluster_001,Accolon,the harmless child in her womb,harmless child in her womb,a child,child,312,0.2,token_subset
162386,chunk_146::cluster_001,Accolon,her son,her son,her son,her son,61,1.0,exact
162387,chunk_146::cluster_001,Accolon,my brother,my brother,my brother,my brother,181,1.0,exact
162390,chunk_146::cluster_001,Accolon,"the child whose life had barely begun before it was ended, cast aside like offal",child whose life had barely begun before it was ended cast aside like offal,a child,child,312,0.07142857142857142,token_subset
162392,chunk_146::cluster_001,Accolon,Viviane,viviane,Viviane,viviane,6289,1.0,exact
162395,chunk_146::cluster_002,Arthur,Gawaine,gawaine,Gawaine,gawaine,911,1.0,exact
162396,chunk_146::cluster_002,Arthur,my friend,my friend,my friend,my friend,27,1.0,exact
162401,chunk_146::cluster_002,Arthur,Uwaine,uwaine,Uwaine,uwaine,590,1.0,exact
162402,chunk_146::cluster_002,Arthur,Uriens,uriens,Uriens,uriens,1663,1.0,exact
162412,chunk_146::cluster_002,Arthur,King Uriens,king uriens,Uriens,uriens,1663,0.5,token_subset
162413,chunk_146::cluster_002,Arthur,our good knight,our good knight,a knight,knight,33,0.3333333333333333,token_subset
162414,chunk_146::cluster_002,Arthur,Uwaine,uwaine,Uwaine,uwaine,590,1.0,exact
162416,chunk_146::cluster_002,Arthur,Uriens,uriens,Uriens,uriens,1663,1.0,exact
162419,chunk_146::cluster_002,Arthur,Uwaine,uwaine,Uwaine,uwaine,590,1.0,exact
162422,chunk_146::cluster_002,Arthur,Uwaine,uwaine,Uwaine,uwaine,590,1.0,exact
162425,chunk_146::cluster_002,Arthur,Uwaine,uwaine,Uwaine,uwaine,590,1.0,exact
162428,chunk_146::cluster_002,Arthur,Uwaine,uwaine,Uwaine,uwaine,590,1.0,exact
162431,chunk_146::cluster_002,Arthur,our king,our king,a king,king,297,0.5,token_subset
162434,chunk_146::cluster_002,Arthur,Uwaine,uwaine,Uwaine,uwaine,590,1.0,exact
162437,chunk_146::cluster_002,Arthur,my son,my son,my son,my son,48,1.0,exact
162439,chunk_146::cluster_002,Arthur,my son-,my son,my son,my son,48,1.0,exact
162440,chunk_146::cluster_002,Arthur,Uriens,uriens,Uriens,uriens,1663,1.0,exact
162444,chunk_146::cluster_002,Arthur,Uriens,uriens,Uriens,uriens,1663,1.0,exact
162448,chunk_146::cluster_002,Arthur,my good son,my good son,my son,my son,48,0.6666666666666666,token_subset
162457,chunk_146::cluster_002,Arthur,Uwaine,uwaine,Uwaine,uwaine,590,1.0,exact
162470,chunk_146::cluster_002,Arthur,Uwaine,uwaine,Uwaine,uwaine,590,1.0,exact
162471,chunk_146::cluster_002,Arthur,Uwaine,uwaine,Uwaine,uwaine,590,1.0,exact
162484,chunk_146::cluster_002,Arthur,Uwaine,uwaine,Uwaine,uwaine,590,1.0,exact
162485,chunk_146::cluster_002,Arthur,Uwaine,uwaine,Uwaine,uwaine,590,1.0,exact
162491,chunk_146::cluster_002,Arthur,Uwaine,uwaine,Uwaine,uwaine,590,1.0,exact
162492,chunk_146::cluster_002,Arthur,Uriens,uriens,Uriens,uriens,1663,1.0,exact
162510,chunk_146::cluster_002,Arthur,Uwaine,uwaine,Uwaine,uwaine,590,1.0,exact
162511,chunk_146::cluster_002,Arthur,Uriens,uriens,Uriens,uriens,1663,1.0,exact
162512,chunk_146::cluster_002,Arthur,Uriens,uriens,Uriens,uriens,1663,1.0,exact
162524,chunk_146::cluster_002,Arthur,Uriens,uriens,Uriens,uriens,1663,1.0,exact
162525,chunk_146::cluster_002,Arthur,Uwaine,uwaine,Uwaine,uwaine,590,1.0,exact
162531,chunk_146::cluster_002,Arthur,my brother,my brother,my brother,my brother,181,1.0,exact
162564,chunk_146::cluster_002,Arthur,the child Igraine had placed in her arms,child igraine had placed in her arms,Igraine,igraine,9704,0.14285714285714285,token_subset
162565,chunk_146::cluster_002,Arthur,the father of her son,father of her son,her father,her father,125,0.5,token_subset
162566,chunk_146::cluster_002,Arthur,the Homed God,homed god,a God,god,1081,0.5,token_subset
162567,chunk_146::cluster_002,Arthur,the King,king,a king,king,297,1.0,exact
