local_mention_uid,local_cluster_uid,chunk_id,chunk_index,local_cluster_id,local_mention_id,local_start,local_end,global_start,global_end,text,head_local_i,head_global_i,zone,overlap_exact_span_key
chunk_004::cluster_151::mention_001,chunk_004::cluster_151,chunk_004,4,151,1,5118,5119,12293,12294,London,5118,12293,right_overlap,12293:12294:london
chunk_004::cluster_151::mention_002,chunk_004::cluster_151,chunk_004,4,151,2,5414,5415,12589,12590,London,5414,12589,right_overlap,12589:12590:london
chunk_004::cluster_152::mention_000,chunk_004::cluster_152,chunk_004,4,152,0,4850,4854,12025,12029,the Rev. Augustus Dampier,4853,12028,right_overlap,12025:12029:the rev. augustus dampier
chunk_004::cluster_153::mention_000,chunk_004::cluster_153,chunk_004,4,153,0,4871,4874,12046,12049,the Canterville family,4873,12048,right_overlap,12046:12049:the canterville family
chunk_004::cluster_154::mention_000,chunk_004::cluster_154,chunk_004,4,154,0,4937,4940,12112,12115,a distant copse,4939,12114,right_overlap,12112:12115:a distant copse
chunk_004::cluster_155::mention_000,chunk_004::cluster_155,chunk_004,4,155,0,4988,4989,12163,12164,town,4988,12163,right_overlap,12163:12164:town
chunk_004::cluster_156::mention_000,chunk_004::cluster_156,chunk_004,4,156,0,5104,5106,12279,12281,your family,5105,12280,right_overlap,12279:12281:your family
chunk_004::cluster_157::mention_000,chunk_004::cluster_157,chunk_004,4,157,0,5152,5154,12327,12329,a child,5153,12328,right_overlap,12327:12329:a child
chunk_004::cluster_158::mention_000,chunk_004::cluster_158,chunk_004,4,158,0,5204,5205,12379,12380,Boston,5204,12379,right_overlap,12379:12380:boston
chunk_004::cluster_159::mention_000,chunk_004::cluster_159,chunk_004,4,159,0,5208,5210,12383,12385,"a girl,--that",5209,12384,right_overlap,"12383:12385:a girl,--that"
chunk_004::cluster_160::mention_000,chunk_004::cluster_160,chunk_004,4,160,0,5259,5264,12434,12439,any member of my family,5260,12435,right_overlap,12434:12439:any member of my family
chunk_004::cluster_161::mention_000,chunk_004::cluster_161,chunk_004,4,161,0,5262,5264,12437,12439,my family,5263,12438,right_overlap,12437:12439:my family
chunk_004::cluster_162::mention_000,chunk_004::cluster_162,chunk_004,4,162,0,5295,5314,12470,12489,"those who have been brought up on the severe, and I believe immortal, principles of Republican simplicity",5305,12480,right_overlap,"12470:12489:those who have been brought up on the severe, and i believe immortal, principles of republican simplicity"
chunk_004::cluster_163::mention_000,chunk_004::cluster_163,chunk_004,4,163,0,5385,5389,12560,12564,a child of mine,5386,12561,right_overlap,12560:12564:a child of mine
chunk_004::cluster_164::mention_000,chunk_004::cluster_164,chunk_004,4,164,0,5411,5416,12586,12591,one of your London suburbs,5411,12586,right_overlap,12586:12591:one of your london suburbs
chunk_004::cluster_165::mention_000,chunk_004::cluster_165,chunk_004,4,165,0,5413,5416,12588,12591,your London suburbs,5415,12590,right_overlap,12588:12591:your london suburbs
chunk_004::cluster_166::mention_000,chunk_004::cluster_166,chunk_004,4,166,0,5426,5427,12601,12602,Athens,5426,12601,right_overlap,12601:12602:athens
chunk_004::cluster_167::mention_000,chunk_004::cluster_167,chunk_004,4,167,0,5498,5500,12673,12675,my family,5499,12674,right_overlap,12673:12675:my family
chunk_004::cluster_168::mention_000,chunk_004::cluster_168,chunk_004,4,168,0,5602,5604,12777,12779,your butler,5603,12778,right_overlap,12777:12779:your butler
chunk_004::cluster_169::mention_000,chunk_004::cluster_169,chunk_004,4,169,0,5670,5672,12845,12847,the corridor,5671,12846,right_overlap,12845:12847:the corridor
chunk_004::cluster_170::mention_000,chunk_004::cluster_170,chunk_004,4,170,0,5761,5763,12936,12938,the Queen,5762,12937,right_overlap,12936:12938:the queen
chunk_004::cluster_171::mention_000,chunk_004::cluster_171,chunk_004,4,171,0,5761,5768,12936,12943,the Queen's first drawing-room,5767,12942,right_overlap,12936:12943:the queen's first drawing-room
chunk_004::cluster_172::mention_000,chunk_004::cluster_172,chunk_004,4,172,0,5795,5800,12970,12975,all good little American girls,5799,12974,right_overlap,12970:12975:all good little american girls
chunk_004::cluster_173::mention_000,chunk_004::cluster_173,chunk_004,4,173,0,5817,5818,12992,12993,They,5817,12992,right_overlap,12992:12993:they
chunk_004::cluster_173::mention_001,chunk_004::cluster_173,chunk_004,4,173,1,5824,5825,12999,13000,they,5824,12999,right_overlap,12999:13000:they
chunk_004::cluster_174::mention_000,chunk_004::cluster_174,chunk_004,4,174,0,1588,1589,8763,8764,England,1588,8763,left_overlap,8763:8764:england
chunk_004::cluster_174::mention_001,chunk_004::cluster_174,chunk_004,4,174,1,5992,5993,13167,13168,England,5992,13167,right_overlap,13167:13168:england
chunk_004::cluster_175::mention_000,chunk_004::cluster_175,chunk_004,4,175,0,5832,5834,13007,13009,every one,5833,13008,right_overlap,13007:13009:every one
chunk_004::cluster_176::mention_000,chunk_004::cluster_176,chunk_004,4,176,0,5841,5846,13016,13021,the old Marchioness of Dumbleton,5843,13018,right_overlap,13016:13021:the old marchioness of dumbleton
chunk_004::cluster_177::mention_000,chunk_004::cluster_177,chunk_004,4,177,0,5845,5846,13020,13021,Dumbleton,5845,13020,right_overlap,13020:13021:dumbleton
chunk_004::cluster_178::mention_000,chunk_004::cluster_178,chunk_004,4,178,0,5857,5861,13032,13036,her seven unmarried daughters,5860,13035,right_overlap,13032:13036:her seven unmarried daughters
chunk_004::cluster_179::mention_000,chunk_004::cluster_179,chunk_004,4,179,0,5964,5967,13139,13142,St. George's,5965,13140,right_overlap,13139:13142:st. george's
chunk_004::cluster_180::mention_000,chunk_004::cluster_180,chunk_004,4,180,0,5968,5970,13143,13145,Hanover Square,5969,13144,right_overlap,13143:13145:hanover square
chunk_004::cluster_181::mention_000,chunk_004::cluster_181,chunk_004,4,181,0,5981,5993,13156,13168,not a prouder man in the whole length and breadth of England,5981,13156,right_overlap,13156:13168:not a prouder man in the whole length and breadth of england
chunk_005::cluster_000::mention_000,chunk_005::cluster_000,chunk_005,5,0,0,57,58,9347,9348,You,57,9347,left_overlap,9347:9348:you
chunk_005::cluster_000::mention_001,chunk_005::cluster_000,chunk_005,5,0,1,62,63,9352,9353,You,62,9352,left_overlap,9352:9353:you
chunk_005::cluster_000::mention_002,chunk_005::cluster_000,chunk_005,5,0,2,79,80,9369,9370,you,79,9369,left_overlap,9369:9370:you
chunk_005::cluster_000::mention_003,chunk_005::cluster_000,chunk_005,5,0,3,91,92,9381,9382,Virginia,91,9381,left_overlap,9381:9382:virginia
chunk_005::cluster_000::mention_004,chunk_005::cluster_000,chunk_005,5,0,4,99,100,9389,9390,her,99,9389,left_overlap,9389:9390:her
chunk_005::cluster_000::mention_005,chunk_005::cluster_000,chunk_005,5,0,5,110,111,9400,9401,She,110,9400,left_overlap,9400:9401:she
chunk_005::cluster_000::mention_006,chunk_005::cluster_000,chunk_005,5,0,6,114,115,9404,9405,she,114,9404,left_overlap,9404:9405:she
chunk_005::cluster_000::mention_007,chunk_005::cluster_000,chunk_005,5,0,7,142,143,9432,9433,you,142,9432,left_overlap,9432:9433:you
chunk_005::cluster_000::mention_008,chunk_005::cluster_000,chunk_005,5,0,8,162,165,9452,9455,the little girl,164,9454,left_overlap,9452:9455:the little girl
chunk_005::cluster_000::mention_009,chunk_005::cluster_000,chunk_005,5,0,9,170,171,9460,9461,I,170,9460,left_overlap,9460:9461:i
chunk_005::cluster_000::mention_010,chunk_005::cluster_000,chunk_005,5,0,10,245,246,9535,9536,I,245,9535,left_overlap,9535:9536:i
chunk_005::cluster_000::mention_011,chunk_005::cluster_000,chunk_005,5,0,11,267,268,9557,9558,you,267,9557,left_overlap,9557:9558:you
chunk_005::cluster_000::mention_012,chunk_005::cluster_000,chunk_005,5,0,12,300,301,9590,9591,you,300,9590,left_overlap,9590:9591:you
chunk_005::cluster_000::mention_013,chunk_005::cluster_000,chunk_005,5,0,13,322,323,9612,9613,You,322,9612,left_overlap,9612:9613:you
chunk_005::cluster_000::mention_014,chunk_005::cluster_000,chunk_005,5,0,14,336,337,9626,9627,your,336,9626,left_overlap,9626:9627:your
chunk_005::cluster_000::mention_015,chunk_005::cluster_000,chunk_005,5,0,15,344,345,9634,9635,you,344,9634,left_overlap,9634:9635:you
chunk_005::cluster_000::mention_016,chunk_005::cluster_000,chunk_005,5,0,16,364,365,9654,9655,Virginia,364,9654,left_overlap,9654:9655:virginia
chunk_005::cluster_000::mention_017,chunk_005::cluster_000,chunk_005,5,0,17,383,384,9673,9674,her,383,9673,left_overlap,9673:9674:her
chunk_005::cluster_000::mention_018,chunk_005::cluster_000,chunk_005,5,0,18,389,390,9679,9680,she,389,9679,left_overlap,9679:9680:she
chunk_005::cluster_000::mention_019,chunk_005::cluster_000,chunk_005,5,0,19,402,403,9692,9693,her,402,9692,left_overlap,9692:9693:her
chunk_005::cluster_000::mention_020,chunk_005::cluster_000,chunk_005,5,0,20,406,407,9696,9697,I,406,9696,left_overlap,9696:9697:i
chunk_005::cluster_000::mention_021,chunk_005::cluster_000,chunk_005,5,0,21,412,413,9702,9703,she,412,9702,left_overlap,9702:9703:she
chunk_005::cluster_000::mention_022,chunk_005::cluster_000,chunk_005,5,0,22,418,419,9708,9709,I,418,9708,left_overlap,9708:9709:i
chunk_005::cluster_000::mention_023,chunk_005::cluster_000,chunk_005,5,0,23,445,446,9735,9736,her,445,9735,left_overlap,9735:9736:her
chunk_005::cluster_000::mention_024,chunk_005::cluster_000,chunk_005,5,0,24,475,476,9765,9766,Virginia,475,9765,left_overlap,9765:9766:virginia
chunk_005::cluster_000::mention_025,chunk_005::cluster_000,chunk_005,5,0,25,483,484,9773,9774,her,483,9773,left_overlap,9773:9774:her
chunk_005::cluster_000::mention_026,chunk_005::cluster_000,chunk_005,5,0,26,511,512,9801,9802,her,511,9801,left_overlap,9801:9802:her
chunk_005::cluster_000::mention_027,chunk_005::cluster_000,chunk_005,5,0,27,520,522,9810,9812,little Virginia,521,9811,left_overlap,9810:9812:little virginia
chunk_005::cluster_000::mention_028,chunk_005::cluster_000,chunk_005,5,0,28,536,537,9826,9827,her,536,9826,left_overlap,9826:9827:her
chunk_005::cluster_000::mention_029,chunk_005::cluster_000,chunk_005,5,0,29,542,543,9832,9833,she,542,9832,left_overlap,9832:9833:she
chunk_005::cluster_000::mention_030,chunk_005::cluster_000,chunk_005,5,0,30,544,545,9834,9835,her,544,9834,left_overlap,9834:9835:her
chunk_005::cluster_000::mention_031,chunk_005::cluster_000,chunk_005,5,0,31,559,560,9849,9850,her,559,9849,left_overlap,9849:9850:her
chunk_005::cluster_000::mention_032,chunk_005::cluster_000,chunk_005,5,0,32,571,573,9861,9863,little Virginia,572,9862,left_overlap,9861:9863:little virginia
chunk_005::cluster_000::mention_033,chunk_005::cluster_000,chunk_005,5,0,33,580,581,9870,9871,you,580,9870,left_overlap,9870:9871:you
chunk_005::cluster_000::mention_034,chunk_005::cluster_000,chunk_005,5,0,34,593,594,9883,9884,Virginia,593,9883,left_overlap,9883:9884:virginia
chunk_005::cluster_000::mention_035,chunk_005::cluster_000,chunk_005,5,0,35,613,614,9903,9904,she,613,9903,left_overlap,9903:9904:she
chunk_005::cluster_000::mention_036,chunk_005::cluster_000,chunk_005,5,0,36,618,619,9908,9909,She,618,9908,left_overlap,9908:9909:she
chunk_005::cluster_000::mention_037,chunk_005::cluster_000,chunk_005,5,0,37,620,621,9910,9911,her,620,9910,left_overlap,9910:9911:her
chunk_005::cluster_000::mention_038,chunk_005::cluster_000,chunk_005,5,0,38,642,643,9932,9933,her,642,9932,left_overlap,9932:9933:her
chunk_005::cluster_000::mention_039,chunk_005::cluster_000,chunk_005,5,0,39,653,654,9943,9944,she,653,9943,left_overlap,9943:9944:she
chunk_005::cluster_000::mention_040,chunk_005::cluster_000,chunk_005,5,0,40,658,659,9948,9949,her,658,9948,left_overlap,9948:9949:her
chunk_005::cluster_000::mention_041,chunk_005::cluster_000,chunk_005,5,0,41,713,714,10003,10004,Virginia,713,10003,left_overlap,10003:10004:virginia
chunk_005::cluster_000::mention_042,chunk_005::cluster_000,chunk_005,5,0,42,729,730,10019,10020,her,729,10019,left_overlap,10019:10020:her
chunk_005::cluster_000::mention_043,chunk_005::cluster_000,chunk_005,5,0,43,744,746,10034,10036,Miss Virginia,745,10035,left_overlap,10034:10036:miss virginia
chunk_005::cluster_000::mention_044,chunk_005::cluster_000,chunk_005,5,0,44,749,750,10039,10040,she,749,10039,left_overlap,10039:10040:she
chunk_005::cluster_000::mention_045,chunk_005::cluster_000,chunk_005,5,0,45,788,789,10078,10079,Virginia,788,10078,left_overlap,10078:10079:virginia
chunk_005::cluster_000::mention_046,chunk_005::cluster_000,chunk_005,5,0,46,806,807,10096,10097,her,806,10096,left_overlap,10096:10097:her
chunk_005::cluster_000::mention_047,chunk_005::cluster_000,chunk_005,5,0,47,839,841,10129,10131,their sister,840,10130,left_overlap,10129:10131:their sister
chunk_005::cluster_000::mention_049,chunk_005::cluster_000,chunk_005,5,0,49,1155,1156,10445,10446,Virginia,1155,10445,left_overlap,10445:10446:virginia
chunk_005::cluster_000::mention_050,chunk_005::cluster_000,chunk_005,5,0,50,1230,1231,10520,10521,Virginia,1230,10520,left_overlap,10520:10521:virginia
chunk_005::cluster_000::mention_051,chunk_005::cluster_000,chunk_005,5,0,51,1291,1292,10581,10582,Virginia,1291,10581,left_overlap,10581:10582:virginia
chunk_005::cluster_000::mention_052,chunk_005::cluster_000,chunk_005,5,0,52,1327,1328,10617,10618,Virginia,1327,10617,left_overlap,10617:10618:virginia
chunk_005::cluster_000::mention_053,chunk_005::cluster_000,chunk_005,5,0,53,1341,1342,10631,10632,her,1341,10631,left_overlap,10631:10632:her
chunk_005::cluster_000::mention_054,chunk_005::cluster_000,chunk_005,5,0,54,1368,1369,10658,10659,her,1368,10658,left_overlap,10658:10659:her
chunk_005::cluster_000::mention_055,chunk_005::cluster_000,chunk_005,5,0,55,1512,1513,10802,10803,Virginia,1512,10802,left_overlap,10802:10803:virginia
chunk_005::cluster_000::mention_056,chunk_005::cluster_000,chunk_005,5,0,56,1527,1528,10817,10818,she,1527,10817,left_overlap,10817:10818:she
chunk_005::cluster_000::mention_057,chunk_005::cluster_000,chunk_005,5,0,57,1576,1577,10866,10867,Virginia,1576,10866,left_overlap,10866:10867:virginia
chunk_005::cluster_000::mention_058,chunk_005::cluster_000,chunk_005,5,0,58,1645,1646,10935,10936,Virginia,1645,10935,core,
chunk_005::cluster_000::mention_059,chunk_005::cluster_000,chunk_005,5,0,59,1781,1783,11071,11073,their sister,1782,11072,core,
chunk_005::cluster_000::mention_060,chunk_005::cluster_000,chunk_005,5,0,60,1926,1927,11216,11217,her,1926,11216,core,
chunk_005::cluster_000::mention_061,chunk_005::cluster_000,chunk_005,5,0,61,1930,1931,11220,11221,Virginia,1930,11220,core,
chunk_005::cluster_000::mention_062,chunk_005::cluster_000,chunk_005,5,0,62,1941,1942,11231,11232,her,1941,11231,core,
chunk_005::cluster_000::mention_063,chunk_005::cluster_000,chunk_005,5,0,63,1946,1947,11236,11237,her,1946,11236,core,
chunk_005::cluster_000::mention_064,chunk_005::cluster_000,chunk_005,5,0,64,1955,1956,11245,11246,her,1955,11245,core,
chunk_005::cluster_000::mention_065,chunk_005::cluster_000,chunk_005,5,0,65,1978,1979,11268,11269,child,1978,11268,core,
chunk_005::cluster_000::mention_066,chunk_005::cluster_000,chunk_005,5,0,66,1982,1983,11272,11273,you,1982,11272,core,
chunk_005::cluster_000::mention_067,chunk_005::cluster_000,chunk_005,5,0,67,1995,1996,11285,11286,she,1995,11285,core,
chunk_005::cluster_000::mention_068,chunk_005::cluster_000,chunk_005,5,0,68,2018,2019,11308,11309,you,2018,11308,core,
chunk_005::cluster_000::mention_069,chunk_005::cluster_000,chunk_005,5,0,69,2021,2022,11311,11312,your,2021,11311,core,
chunk_005::cluster_000::mention_070,chunk_005::cluster_000,chunk_005,5,0,70,2029,2030,11319,11320,You,2029,11319,core,
chunk_005::cluster_000::mention_071,chunk_005::cluster_000,chunk_005,5,0,71,2064,2067,11354,11357,My own darling,2066,11356,core,
chunk_005::cluster_000::mention_072,chunk_005::cluster_000,chunk_005,5,0,72,2070,2071,11360,11361,you,2070,11360,core,
chunk_005::cluster_000::mention_073,chunk_005::cluster_000,chunk_005,5,0,73,2074,2075,11364,11365,you,2074,11364,core,
chunk_005::cluster_000::mention_074,chunk_005::cluster_000,chunk_005,5,0,74,2090,2093,11380,11383,the trembling child,2092,11382,core,
chunk_005::cluster_000::mention_075,chunk_005::cluster_000,chunk_005,5,0,75,2100,2101,11390,11391,her,2100,11390,core,
chunk_005::cluster_000::mention_076,chunk_005::cluster_000,chunk_005,5,0,76,2109,2110,11399,11400,Virginia,2109,11399,core,
chunk_005::cluster_000::mention_077,chunk_005::cluster_000,chunk_005,5,0,77,2114,2115,11404,11405,I,2114,11404,core,
chunk_005::cluster_000::mention_078,chunk_005::cluster_000,chunk_005,5,0,78,2154,2155,11444,11445,me,2154,11444,core,
chunk_005::cluster_000::mention_079,chunk_005::cluster_000,chunk_005,5,0,79,2171,2172,11461,11462,her,2171,11461,core,
chunk_005::cluster_000::mention_080,chunk_005::cluster_000,chunk_005,5,0,80,2177,2178,11467,11468,she,2177,11467,core,
chunk_005::cluster_000::mention_081,chunk_005::cluster_000,chunk_005,5,0,81,2189,2190,11479,11480,she,2189,11479,core,
chunk_005::cluster_000::mention_082,chunk_005::cluster_000,chunk_005,5,0,82,2236,2237,11526,11527,Virginia,2236,11526,core,
chunk_005::cluster_000::mention_083,chunk_005::cluster_000,chunk_005,5,0,83,2360,2361,11650,11651,Virginia,2360,11650,core,
chunk_005::cluster_000::mention_084,chunk_005::cluster_000,chunk_005,5,0,84,2370,2371,11660,11661,her,2370,11660,core,
chunk_005::cluster_000::mention_085,chunk_005::cluster_000,chunk_005,5,0,85,2470,2471,11760,11761,Virginia,2470,11760,core,
chunk_005::cluster_000::mention_086,chunk_005::cluster_000,chunk_005,5,0,86,2475,2476,11765,11766,she,2475,11765,core,
chunk_005::cluster_000::mention_087,chunk_005::cluster_000,chunk_005,5,0,87,2478,2479,11768,11769,her,2478,11768,core,
chunk_005::cluster_000::mention_088,chunk_005::cluster_000,chunk_005,5,0,88,2488,2489,11778,11779,her,2488,11778,core,
chunk_005::cluster_000::mention_089,chunk_005::cluster_000,chunk_005,5,0,89,2494,2496,11784,11786,an angel,2495,11785,core,
chunk_005::cluster_000::mention_090,chunk_005::cluster_000,chunk_005,5,0,90,2496,2497,11786,11787,you,2496,11786,core,
chunk_005::cluster_000::mention_091,chunk_005::cluster_000,chunk_005,5,0,91,2511,2512,11801,11802,her,2511,11801,core,
chunk_005::cluster_000::mention_092,chunk_005::cluster_000,chunk_005,5,0,92,2516,2517,11806,11807,her,2516,11806,core,
chunk_005::cluster_000::mention_093,chunk_005::cluster_000,chunk_005,5,0,93,2640,2642,11930,11932,little Virginia,2641,11931,core,
chunk_005::cluster_000::mention_094,chunk_005::cluster_000,chunk_005,5,0,94,2776,2777,12066,12067,Virginia,2776,12066,core,
chunk_005::cluster_000::mention_095,chunk_005::cluster_000,chunk_005,5,0,95,2797,2798,12087,12088,she,2797,12087,core,
chunk_005::cluster_000::mention_096,chunk_005::cluster_000,chunk_005,5,0,96,2831,2832,12121,12122,She,2831,12121,core,
chunk_005::cluster_000::mention_097,chunk_005::cluster_000,chunk_005,5,0,97,2844,2845,12134,12135,her,2844,12134,core,
chunk_005::cluster_000::mention_098,chunk_005::cluster_000,chunk_005,5,0,98,2852,2853,12142,12143,she,2852,12142,core,
chunk_005::cluster_000::mention_099,chunk_005::cluster_000,chunk_005,5,0,99,2893,2894,12183,12184,Virginia,2893,12183,core,
chunk_005::cluster_000::mention_100,chunk_005::cluster_000,chunk_005,5,0,100,2936,2938,12226,12228,his daughter,2937,12227,core,
chunk_005::cluster_000::mention_101,chunk_005::cluster_000,chunk_005,5,0,101,3031,3033,12321,12323,my daughter,3032,12322,core,
chunk_005::cluster_000::mention_102,chunk_005::cluster_000,chunk_005,5,0,102,3034,3035,12324,12325,she,3034,12324,core,
chunk_005::cluster_000::mention_103,chunk_005::cluster_000,chunk_005,5,0,103,3205,3206,12495,12496,Virginia,3205,12495,core,
chunk_005::cluster_000::mention_104,chunk_005::cluster_000,chunk_005,5,0,104,3213,3214,12503,12504,her,3213,12503,core,
chunk_005::cluster_000::mention_105,chunk_005::cluster_000,chunk_005,5,0,105,3252,3253,12542,12543,her,3252,12542,core,
chunk_005::cluster_000::mention_106,chunk_005::cluster_000,chunk_005,5,0,106,3292,3293,12582,12583,Virginia,3292,12582,core,
chunk_005::cluster_000::mention_107,chunk_005::cluster_000,chunk_005,5,0,107,3363,3367,12653,12657,your charming little daughter,3366,12656,core,
chunk_005::cluster_000::mention_108,chunk_005::cluster_000,chunk_005,5,0,108,3389,3390,12679,12680,her,3389,12679,core,
chunk_005::cluster_000::mention_109,chunk_005::cluster_000,chunk_005,5,0,109,3391,3392,12681,12682,her,3391,12681,core,
chunk_005::cluster_000::mention_110,chunk_005::cluster_000,chunk_005,5,0,110,3419,3420,12709,12710,her,3419,12709,core,
chunk_005::cluster_000::mention_111,chunk_005::cluster_000,chunk_005,5,0,111,3492,3494,12782,12784,Miss Virginia,3493,12783,core,
chunk_005::cluster_000::mention_112,chunk_005::cluster_000,chunk_005,5,0,112,3500,3501,12790,12791,she,3500,12790,core,
chunk_005::cluster_000::mention_113,chunk_005::cluster_000,chunk_005,5,0,113,3617,3619,12907,12909,his daughter,3618,12908,core,
chunk_005::cluster_000::mention_114,chunk_005::cluster_000,chunk_005,5,0,114,3627,3628,12917,12918,her,3627,12917,core,
chunk_005::cluster_000::mention_115,chunk_005::cluster_000,chunk_005,5,0,115,3638,3643,12928,12933,the young Duchess of Cheshire,3640,12930,core,
chunk_005::cluster_000::mention_116,chunk_005::cluster_000,chunk_005,5,0,116,3657,3658,12947,12948,her,3657,12947,core,
chunk_005::cluster_000::mention_117,chunk_005::cluster_000,chunk_005,5,0,117,3660,3661,12950,12951,her,3660,12950,core,
chunk_005::cluster_000::mention_118,chunk_005::cluster_000,chunk_005,5,0,118,3670,3671,12960,12961,Virginia,3670,12960,core,
chunk_005::cluster_000::mention_119,chunk_005::cluster_000,chunk_005,5,0,119,3690,3691,12980,12981,her,3690,12980,core,
chunk_005::cluster_000::mention_120,chunk_005::cluster_000,chunk_005,5,0,120,3857,3859,13147,13149,his daughter,3858,13148,core,
chunk_005::cluster_000::mention_121,chunk_005::cluster_000,chunk_005,5,0,121,3883,3884,13173,13174,Duchess,3883,13173,core,
chunk_005::cluster_000::mention_122,chunk_005::cluster_000,chunk_005,5,0,122,3967,3969,13257,13259,The Duchess,3968,13258,core,
chunk_005::cluster_000::mention_123,chunk_005::cluster_000,chunk_005,5,0,123,3972,3973,13262,13263,her,3972,13262,core,
chunk_005::cluster_000::mention_124,chunk_005::cluster_000,chunk_005,5,0,124,3978,3979,13268,13269,she,3978,13268,core,
chunk_005::cluster_000::mention_125,chunk_005::cluster_000,chunk_005,5,0,125,4006,4008,13296,13298,the Duchess,4007,13297,core,
chunk_005::cluster_000::mention_126,chunk_005::cluster_000,chunk_005,5,0,126,4016,4017,13306,13307,her,4016,13306,core,
chunk_005::cluster_000::mention_127,chunk_005::cluster_000,chunk_005,5,0,127,4020,4021,13310,13311,her,4020,13310,core,
chunk_005::cluster_000::mention_128,chunk_005::cluster_000,chunk_005,5,0,128,4029,4030,13319,13320,her,4029,13319,core,
chunk_005::cluster_000::mention_129,chunk_005::cluster_000,chunk_005,5,0,129,4043,4044,13333,13334,her,4043,13333,core,
chunk_005::cluster_000::mention_130,chunk_005::cluster_000,chunk_005,5,0,130,4049,4050,13339,13340,her,4049,13339,core,
chunk_005::cluster_000::mention_131,chunk_005::cluster_000,chunk_005,5,0,131,4052,4053,13342,13343,Virginia,4052,13342,core,
chunk_005::cluster_000::mention_132,chunk_005::cluster_000,chunk_005,5,0,132,4070,4071,13360,13361,I,4070,13360,core,
chunk_005::cluster_000::mention_133,chunk_005::cluster_000,chunk_005,5,0,133,4082,4083,13372,13373,you,4082,13372,core,
chunk_005::cluster_000::mention_134,chunk_005::cluster_000,chunk_005,5,0,134,4092,4093,13382,13383,you,4092,13382,core,
chunk_005::cluster_000::mention_135,chunk_005::cluster_000,chunk_005,5,0,135,4100,4101,13390,13391,you,4100,13390,core,
chunk_005::cluster_000::mention_136,chunk_005::cluster_000,chunk_005,5,0,136,4102,4103,13392,13393,you,4102,13392,core,
chunk_005::cluster_000::mention_137,chunk_005::cluster_000,chunk_005,5,0,137,4113,4114,13403,13404,I,4113,13403,core,
chunk_005::cluster_000::mention_138,chunk_005::cluster_000,chunk_005,5,0,138,4124,4125,13414,13415,Virginia,4124,13414,core,
chunk_005::cluster_000::mention_139,chunk_005::cluster_000,chunk_005,5,0,139,4135,4136,13425,13426,you,4135,13425,core,
chunk_005::cluster_000::mention_141,chunk_005::cluster_000,chunk_005,5,0,141,4147,4148,13437,13438,me,4147,13437,core,
chunk_005::cluster_000::mention_142,chunk_005::cluster_000,chunk_005,5,0,142,4151,4152,13441,13442,I,4151,13441,core,
chunk_005::cluster_000::mention_143,chunk_005::cluster_000,chunk_005,5,0,143,4161,4162,13451,13452,I,4161,13451,core,
chunk_005::cluster_000::mention_144,chunk_005::cluster_000,chunk_005,5,0,144,4176,4177,13466,13467,I,4176,13466,core,
chunk_005::cluster_000::mention_145,chunk_005::cluster_000,chunk_005,5,0,145,4182,4183,13472,13473,me,4182,13472,core,
chunk_005::cluster_000::mention_146,chunk_005::cluster_000,chunk_005,5,0,146,4208,4210,13498,13500,his wife,4209,13499,core,
chunk_005::cluster_000::mention_147,chunk_005::cluster_000,chunk_005,5,0,147,4214,4215,13504,13505,You,4214,13504,core,
chunk_005::cluster_000::mention_148,chunk_005::cluster_000,chunk_005,5,0,148,4217,4218,13507,13508,your,4217,13507,core,
chunk_005::cluster_000::mention_149,chunk_005::cluster_000,chunk_005,5,0,149,4224,4225,13514,13515,your,4224,13514,core,
chunk_005::cluster_000::mention_150,chunk_005::cluster_000,chunk_005,5,0,150,4245,4246,13535,13536,you,4245,13535,core,
chunk_005::cluster_000::mention_151,chunk_005::cluster_000,chunk_005,5,0,151,4255,4256,13545,13546,you,4255,13545,core,
chunk_005::cluster_000::mention_152,chunk_005::cluster_000,chunk_005,5,0,152,4259,4260,13549,13550,Virginia,4259,13549,core,
chunk_005::cluster_001::mention_000,chunk_005::cluster_001,chunk_005,5,1,0,60,61,9350,9351,me,60,9350,left_overlap,9350:9351:me
chunk_005::cluster_001::mention_001,chunk_005::cluster_001,chunk_005,5,1,1,66,67,9356,9357,me,66,9356,left_overlap,9356:9357:me
chunk_005::cluster_001::mention_002,chunk_005::cluster_001,chunk_005,5,1,2,123,125,9413,9415,the ghost,124,9414,left_overlap,9413:9415:the ghost
chunk_005::cluster_001::mention_003,chunk_005::cluster_001,chunk_005,5,1,3,129,130,9419,9420,his,129,9419,left_overlap,9419:9420:his
chunk_005::cluster_001::mention_004,chunk_005::cluster_001,chunk_005,5,1,4,260,261,9550,9551,he,260,9550,left_overlap,9550:9551:he
chunk_005::cluster_001::mention_005,chunk_005::cluster_001,chunk_005,5,1,5,271,272,9561,9562,me,271,9561,left_overlap,9561:9562:me
chunk_005::cluster_001::mention_006,chunk_005::cluster_001,chunk_005,5,1,6,273,274,9563,9564,my,273,9563,left_overlap,9563:9564:my
chunk_005::cluster_001::mention_007,chunk_005::cluster_001,chunk_005,5,1,7,277,278,9567,9568,I,277,9567,left_overlap,9567:9568:i
chunk_005::cluster_001::mention_008,chunk_005::cluster_001,chunk_005,5,1,8,285,286,9575,9576,me,285,9575,left_overlap,9575:9576:me
