local_mention_uid,local_cluster_uid,chunk_id,chunk_index,local_cluster_id,local_mention_id,local_start,local_end,global_start,global_end,text,head_local_i,head_global_i,zone,overlap_exact_span_key
chunk_000::cluster_109::mention_000,chunk_000::cluster_109,chunk_000,0,109,0,2170,2174,2170,2174,the world-soul,2173,2173,core,
chunk_000::cluster_110::mention_000,chunk_000::cluster_110,chunk_000,0,110,0,2486,2493,2486,2493,some of our most eminent native divines,2486,2486,core,
chunk_000::cluster_111::mention_000,chunk_000::cluster_111,chunk_000,0,111,0,2488,2489,2488,2489,our,2488,2488,core,
chunk_000::cluster_112::mention_000,chunk_000::cluster_112,chunk_000,0,112,0,2488,2493,2488,2493,our most eminent native divines,2492,2492,core,
chunk_000::cluster_113::mention_000,chunk_000::cluster_113,chunk_000,0,113,0,2503,2504,2503,2504,bedroom,2503,2503,core,
chunk_000::cluster_114::mention_000,chunk_000::cluster_114,chunk_000,0,114,0,2597,2604,2597,2604,the top of the great oak staircase,2598,2598,core,
chunk_000::cluster_115::mention_000,chunk_000::cluster_115,chunk_000,0,115,0,2600,2604,2600,2604,the great oak staircase,2603,2603,core,
chunk_000::cluster_116::mention_000,chunk_000::cluster_116,chunk_000,0,116,0,2611,2617,2611,2617,two little white-robed figures,2616,2616,core,
chunk_000::cluster_117::mention_000,chunk_000::cluster_117,chunk_000,0,117,0,2668,2676,2668,2676,a small secret chamber in the left wing,2671,2671,core,
chunk_000::cluster_118::mention_000,chunk_000::cluster_118,chunk_000,0,118,0,2725,2733,2725,2733,he had frightened into a fit as she,2727,2727,core,
chunk_000::cluster_119::mention_000,chunk_000::cluster_119,chunk_000,0,119,0,2744,2747,2744,2747,the four housemaids,2746,2746,core,
chunk_000::cluster_119::mention_001,chunk_000::cluster_119,chunk_000,0,119,1,2744,2753,2744,2753,"the four housemaids, who had gone into hysterics",2746,2746,core,
chunk_000::cluster_119::mention_002,chunk_000::cluster_119,chunk_000,0,119,2,2758,2759,2758,2759,them,2758,2758,core,
chunk_000::cluster_119::mention_003,chunk_000::cluster_119,chunk_000,0,119,3,5775,5777,5775,5777,the housemaids,5776,5776,right_overlap,5775:5777:the housemaids
chunk_000::cluster_120::mention_000,chunk_000::cluster_120,chunk_000,0,120,0,161,166,161,166,the rector of the parish,162,162,core,
chunk_000::cluster_120::mention_001,chunk_000::cluster_120,chunk_000,0,120,1,2770,2775,2770,2775,the rector of the parish,2771,2771,core,
chunk_000::cluster_120::mention_002,chunk_000::cluster_120,chunk_000,0,120,2,2783,2784,2783,2784,he,2783,2783,core,
chunk_000::cluster_120::mention_003,chunk_000::cluster_120,chunk_000,0,120,3,2978,2979,2978,2979,he,2978,2978,core,
chunk_000::cluster_121::mention_000,chunk_000::cluster_121,chunk_000,0,121,0,164,166,164,166,the parish,165,165,core,
chunk_000::cluster_121::mention_001,chunk_000::cluster_121,chunk_000,0,121,1,2773,2775,2773,2775,the parish,2774,2774,core,
chunk_000::cluster_122::mention_000,chunk_000::cluster_122,chunk_000,0,122,0,2763,2768,2763,2768,one of the spare bedrooms,2763,2763,core,
chunk_000::cluster_123::mention_000,chunk_000::cluster_123,chunk_000,0,123,0,2763,2775,2763,2775,one of the spare bedrooms; of the rector of the parish,2769,2769,core,
chunk_000::cluster_124::mention_000,chunk_000::cluster_124,chunk_000,0,124,0,2765,2768,2765,2768,the spare bedrooms,2767,2767,core,
chunk_000::cluster_125::mention_000,chunk_000::cluster_125,chunk_000,0,125,0,2765,2775,2765,2775,the spare bedrooms; of the rector of the parish,2769,2769,core,
chunk_000::cluster_126::mention_000,chunk_000::cluster_126,chunk_000,0,126,0,2801,2804,2801,2804,Sir William Gull,2803,2803,core,
chunk_000::cluster_127::mention_000,chunk_000::cluster_127,chunk_000,0,127,0,2807,2813,2807,2813,a perfect martyr to nervous disorders,2809,2809,core,
chunk_000::cluster_129::mention_000,chunk_000::cluster_129,chunk_000,0,129,0,2817,2820,2817,2820,Madame de Tremouillac,2819,2819,core,
chunk_000::cluster_129::mention_001,chunk_000::cluster_129,chunk_000,0,129,1,2841,2842,2841,2842,her,2841,2841,core,
chunk_000::cluster_129::mention_002,chunk_000::cluster_129,chunk_000,0,129,2,2848,2849,2848,2849,her,2848,2848,core,
chunk_000::cluster_129::mention_003,chunk_000::cluster_129,chunk_000,0,129,3,2863,2864,2863,2864,her,2863,2863,core,
chunk_000::cluster_129::mention_004,chunk_000::cluster_129,chunk_000,0,129,4,2876,2877,2876,2877,her,2876,2876,core,
chunk_000::cluster_129::mention_005,chunk_000::cluster_129,chunk_000,0,129,5,3008,3009,3008,3009,her,3008,3008,core,
chunk_000::cluster_129::mention_006,chunk_000::cluster_129,chunk_000,0,129,6,3019,3020,3019,3020,her,3019,3019,core,
chunk_000::cluster_129::mention_007,chunk_000::cluster_129,chunk_000,0,129,7,3026,3027,3026,3027,herself,3026,3026,core,
chunk_000::cluster_130::mention_000,chunk_000::cluster_130,chunk_000,0,130,0,2102,2103,2102,2103,I,2102,2102,core,
chunk_000::cluster_130::mention_001,chunk_000::cluster_130,chunk_000,0,130,1,3291,3292,3291,3292,I,3291,3291,core,
chunk_000::cluster_131::mention_000,chunk_000::cluster_131,chunk_000,0,131,0,1162,1166,1162,1166,the fine Tudor hall,1165,1165,core,
chunk_000::cluster_131::mention_001,chunk_000::cluster_131,chunk_000,0,131,1,3586,3588,3586,3588,the hall,3587,3587,core,
chunk_000::cluster_132::mention_000,chunk_000::cluster_132,chunk_000,0,132,0,2831,2843,2831,2843,a skeleton seated in an armchair by the fire reading her diary,2832,2832,core,
chunk_000::cluster_133::mention_000,chunk_000::cluster_133,chunk_000,0,133,0,2870,2872,2870,2872,the Church,2871,2871,core,
chunk_000::cluster_134::mention_000,chunk_000::cluster_134,chunk_000,0,134,0,2883,2886,2883,2886,Monsieur de Voltaire,2885,2885,core,
chunk_000::cluster_135::mention_000,chunk_000::cluster_135,chunk_000,0,135,0,2901,2905,2901,2905,his dressing-room,2904,2904,core,
chunk_000::cluster_136::mention_000,chunk_000::cluster_136,chunk_000,0,136,0,2930,2933,2930,2933,Charles James Fox,2932,2932,core,
chunk_000::cluster_137::mention_000,chunk_000::cluster_137,chunk_000,0,137,0,2937,2939,2937,2939,Crockford's,2937,2937,core,
chunk_000::cluster_138::mention_000,chunk_000::cluster_138,chunk_000,0,138,0,2973,2974,2973,2974,himself,2973,2973,core,
chunk_000::cluster_139::mention_000,chunk_000::cluster_139,chunk_000,0,139,0,2975,2977,2975,2977,the pantry,2976,2976,core,
chunk_000::cluster_140::mention_000,chunk_000::cluster_140,chunk_000,0,140,0,2992,2996,2992,2996,the beautiful Lady Stutfield,2995,2995,core,
chunk_000::cluster_141::mention_000,chunk_000::cluster_141,chunk_000,0,141,0,3030,3042,3030,3042,the carp-pond at the end of the King's Walk,3034,3034,core,
chunk_000::cluster_142::mention_000,chunk_000::cluster_142,chunk_000,0,142,0,3035,3042,3035,3042,the end of the King's Walk,3036,3036,core,
chunk_000::cluster_143::mention_000,chunk_000::cluster_143,chunk_000,0,143,0,3038,3042,3038,3042,the King's Walk,3041,3041,core,
chunk_000::cluster_144::mention_000,chunk_000::cluster_144,chunk_000,0,144,0,3048,3051,3048,3051,the true artist,3050,3050,core,
chunk_000::cluster_145::mention_000,chunk_000::cluster_145,chunk_000,0,145,0,3075,3077,3075,3077,Red Reuben,3076,3076,core,
chunk_000::cluster_146::mention_000,chunk_000::cluster_146,chunk_000,0,146,0,3079,3082,3079,3082,the Strangled Babe,3081,3081,core,
chunk_000::cluster_147::mention_000,chunk_000::cluster_147,chunk_000,0,147,0,3090,3092,3090,3092,Guant Gibeon,3091,3091,core,
chunk_000::cluster_148::mention_000,chunk_000::cluster_148,chunk_000,0,148,0,3093,3100,3093,3100,the Blood-sucker of Bexley Moor,3096,3096,core,
chunk_000::cluster_149::mention_000,chunk_000::cluster_149,chunk_000,0,149,0,3098,3100,3098,3100,Bexley Moor,3099,3099,core,
chunk_000::cluster_150::mention_000,chunk_000::cluster_150,chunk_000,0,150,0,3123,3128,3123,3128,the lawn-tennis ground,3127,3127,core,
chunk_000::cluster_151::mention_000,chunk_000::cluster_151,chunk_000,0,151,0,3133,3137,3133,3137,some wretched modern Americans,3136,3136,core,
chunk_000::cluster_152::mention_000,chunk_000::cluster_152,chunk_000,0,152,0,3162,3166,3162,3166,no ghost in history,3163,3163,core,
chunk_000::cluster_153::mention_000,chunk_000::cluster_153,chunk_000,0,153,0,3352,3354,3352,3354,the bedrooms,3353,3353,core,
chunk_000::cluster_154::mention_000,chunk_000::cluster_154,chunk_000,0,154,0,3473,3479,3473,3479,the Free American Reformed Episcopalian Church,3478,3478,core,
chunk_000::cluster_155::mention_000,chunk_000::cluster_155,chunk_000,0,155,0,3680,3684,3680,3684,a writing-master,3683,3683,core,
chunk_000::cluster_156::mention_000,chunk_000::cluster_156,chunk_000,0,156,0,3752,3757,3752,3757,the top of the staircase,3753,3753,core,
chunk_000::cluster_157::mention_000,chunk_000::cluster_157,chunk_000,0,157,0,3790,3792,3790,3792,Lord Raker,3791,3791,core,
chunk_000::cluster_158::mention_000,chunk_000::cluster_158,chunk_000,0,158,0,3804,3811,3804,3811,three of Lady Canterville's French governesses,3804,3804,core,
chunk_000::cluster_158::mention_001,chunk_000::cluster_158,chunk_000,0,158,1,3814,3815,3814,3815,their,3814,3814,core,
chunk_000::cluster_159::mention_000,chunk_000::cluster_159,chunk_000,0,159,0,2259,2261,2259,2261,his room,2260,2260,core,
chunk_000::cluster_159::mention_001,chunk_000::cluster_159,chunk_000,0,159,1,4007,4009,4007,4009,his room,4008,4008,right_overlap,4007:4009:his room
chunk_000::cluster_159::mention_002,chunk_000::cluster_159,chunk_000,0,159,2,4223,4225,4223,4225,his room,4224,4224,right_overlap,4223:4225:his room
chunk_000::cluster_159::mention_003,chunk_000::cluster_159,chunk_000,0,159,3,4378,4382,4378,4382,Washington Otis's room,4381,4381,right_overlap,4378:4382:washington otis's room
chunk_000::cluster_159::mention_004,chunk_000::cluster_159,chunk_000,0,159,4,4665,4667,4665,4667,the room,4666,4666,right_overlap,4665:4667:the room
chunk_000::cluster_159::mention_005,chunk_000::cluster_159,chunk_000,0,159,5,5004,5008,5004,5008,luckless Washington's room,5004,5004,right_overlap,5004:5008:luckless washington's room
chunk_000::cluster_159::mention_006,chunk_000::cluster_159,chunk_000,0,159,6,5285,5287,5285,5287,his room,5286,5286,right_overlap,5285:5287:his room
chunk_000::cluster_159::mention_007,chunk_000::cluster_159,chunk_000,0,159,7,5333,5336,5333,5336,his own apartment,5335,5335,right_overlap,5333:5336:his own apartment
chunk_000::cluster_159::mention_008,chunk_000::cluster_159,chunk_000,0,159,8,5790,5792,5790,5792,his room,5791,5791,right_overlap,5790:5792:his room
chunk_000::cluster_159::mention_009,chunk_000::cluster_159,chunk_000,0,159,9,5802,5803,5802,5803,There,5802,5802,right_overlap,5802:5803:there
chunk_000::cluster_159::mention_010,chunk_000::cluster_159,chunk_000,0,159,10,5948,5950,5948,5950,his room,5949,5949,right_overlap,5948:5950:his room
chunk_000::cluster_160::mention_000,chunk_000::cluster_160,chunk_000,0,160,0,3806,3811,3806,3811,Lady Canterville's French governesses,3810,3810,core,
chunk_000::cluster_161::mention_000,chunk_000::cluster_161,chunk_000,0,161,0,3885,3887,3885,3887,Doctor Dobell,3886,3886,core,
chunk_000::cluster_162::mention_000,chunk_000::cluster_162,chunk_000,0,162,0,3941,3944,3941,3944,the family doctor,3943,3943,core,
chunk_000::cluster_163::mention_000,chunk_000::cluster_163,chunk_000,0,163,0,3950,3954,3950,3954,Lord Canterville's uncle,3953,3953,core,
chunk_000::cluster_164::mention_000,chunk_000::cluster_164,chunk_000,0,164,0,4067,4069,4067,4069,modern Americans,4068,4068,right_overlap,4067:4069:modern americans
chunk_000::cluster_165::mention_000,chunk_000::cluster_165,chunk_000,0,165,0,4094,4095,4094,4095,their,4094,4094,right_overlap,4094:4095:their
chunk_000::cluster_166::mention_000,chunk_000::cluster_166,chunk_000,0,166,0,4094,4097,4094,4097,their natural poet,4094,4094,right_overlap,4094:4097:their natural poet
chunk_000::cluster_167::mention_000,chunk_000::cluster_167,chunk_000,0,167,0,4097,4098,4097,4098,Longfellow,4097,4097,right_overlap,4097:4098:longfellow
chunk_000::cluster_168::mention_000,chunk_000::cluster_168,chunk_000,0,168,0,4115,4117,4115,4117,the Cantervilles,4116,4116,right_overlap,4115:4117:the cantervilles
chunk_000::cluster_169::mention_000,chunk_000::cluster_169,chunk_000,0,169,0,4120,4121,4120,4121,town,4120,4120,right_overlap,4120:4121:town
chunk_000::cluster_170::mention_000,chunk_000::cluster_170,chunk_000,0,170,0,4138,4139,4138,4139,Kenilworth,4138,4138,right_overlap,4138:4139:kenilworth
chunk_000::cluster_171::mention_000,chunk_000::cluster_171,chunk_000,0,171,0,4149,4153,4149,4153,no less a person,4152,4152,right_overlap,4149:4153:no less a person
chunk_000::cluster_172::mention_000,chunk_000::cluster_172,chunk_000,0,172,0,4154,4157,4154,4157,the Virgin Queen,4156,4156,right_overlap,4154:4157:the virgin queen
chunk_000::cluster_173::mention_000,chunk_000::cluster_173,chunk_000,0,173,0,4157,4158,4157,4158,herself,4157,4157,right_overlap,4157:4158:herself
chunk_000::cluster_174::mention_000,chunk_000::cluster_174,chunk_000,0,174,0,4463,4474,4463,4474,the room occupied by the United States Minister and his wife,4464,4464,right_overlap,4463:4474:the room occupied by the united states minister and his wife
chunk_000::cluster_175::mention_000,chunk_000::cluster_175,chunk_000,0,175,0,4476,4477,4476,4477,there,4476,4476,right_overlap,4476:4477:there
chunk_000::cluster_176::mention_000,chunk_000::cluster_176,chunk_000,0,176,0,4501,4505,4501,4505,the charnel-house,4504,4504,right_overlap,4501:4505:the charnel-house
chunk_000::cluster_177::mention_000,chunk_000::cluster_177,chunk_000,0,177,0,4683,4685,4683,4685,Dumb Daniel,4684,4684,right_overlap,4683:4685:dumb daniel
chunk_000::cluster_178::mention_000,chunk_000::cluster_178,chunk_000,0,178,0,4687,4689,4687,4689,the Suicide,4688,4688,right_overlap,4687:4689:the suicide
chunk_000::cluster_179::mention_000,chunk_000::cluster_179,chunk_000,0,179,0,4687,4691,4687,4691,the Suicide's Skeleton,4690,4690,right_overlap,4687:4691:the suicide's skeleton
chunk_000::cluster_180::mention_000,chunk_000::cluster_180,chunk_000,0,180,0,4723,4724,4723,4724,Martin,4723,4723,right_overlap,4723:4724:martin
chunk_000::cluster_181::mention_000,chunk_000::cluster_181,chunk_000,0,181,0,4724,4726,4724,4726,the Maniac,4725,4725,right_overlap,4724:4726:the maniac
chunk_000::cluster_182::mention_000,chunk_000::cluster_182,chunk_000,0,182,0,4771,4772,4771,4772,schoolboys,4771,4771,right_overlap,4771:4772:schoolboys
chunk_000::cluster_183::mention_000,chunk_000::cluster_183,chunk_000,0,183,0,4863,4866,4863,4866,the United States,4865,4865,right_overlap,4863:4866:the united states
chunk_000::cluster_184::mention_000,chunk_000::cluster_184,chunk_000,0,184,0,4964,4967,4964,4967,the Red Farm,4966,4966,right_overlap,4964:4967:the red farm
chunk_000::cluster_185::mention_000,chunk_000::cluster_185,chunk_000,0,185,0,4999,5008,4999,5008,the passage that led to luckless Washington's room,5000,5000,right_overlap,4999:5008:the passage that led to luckless washington's room
chunk_000::cluster_185::mention_001,chunk_000::cluster_185,chunk_000,0,185,1,5014,5015,5014,5015,there,5014,5014,right_overlap,5014:5015:there
chunk_000::cluster_186::mention_000,chunk_000::cluster_186,chunk_000,0,186,0,4996,5008,4996,5008,the corner of the passage that led to luckless Washington's room,4997,4997,right_overlap,4996:5008:the corner of the passage that led to luckless washington's room
chunk_000::cluster_186::mention_001,chunk_000::cluster_186,chunk_000,0,186,1,5066,5068,5066,5068,the corner,5067,5067,right_overlap,5066:5068:the corner
chunk_000::cluster_187::mention_000,chunk_000::cluster_187,chunk_000,0,187,0,5121,5123,5121,5123,a madman,5122,5122,right_overlap,5121:5123:a madman
chunk_000::cluster_188::mention_000,chunk_000::cluster_188,chunk_000,0,188,0,5259,5261,5259,5261,a ghost,5260,5260,right_overlap,5259:5261:a ghost
chunk_000::cluster_189::mention_000,chunk_000::cluster_189,chunk_000,0,189,0,5325,5327,5325,5327,the butler,5326,5326,right_overlap,5325:5327:the butler
chunk_000::cluster_190::mention_000,chunk_000::cluster_190,chunk_000,0,190,0,5404,5416,5404,5416,the spot where he had first laid eyes on the grisly phantom,5405,5405,right_overlap,5404:5416:the spot where he had first laid eyes on the grisly phantom
chunk_000::cluster_191::mention_000,chunk_000::cluster_191,chunk_000,0,191,0,5423,5425,5423,5425,two ghosts,5424,5424,right_overlap,5423:5425:two ghosts
chunk_000::cluster_192::mention_000,chunk_000::cluster_192,chunk_000,0,192,0,5451,5453,5451,5453,the spot,5452,5452,right_overlap,5451:5453:the spot
chunk_000::cluster_193::mention_000,chunk_000::cluster_193,chunk_000,0,193,0,5723,5726,5723,5726,a distant homestead,5725,5725,right_overlap,5723:5726:a distant homestead
