relation_mention_id,source_mention_id,predicate_token_i,predicate_start,predicate_end,target_mention_id,source_cluster_id,target_cluster_id,object_property_logits_json,selection_method
pred_39337_srcm_7733_tgtm_7735,7733,39337,39337,39340,7735,8,153,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -0.288818359375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -1.0205078125, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.8720703125, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.1748046875, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.169921875}",nli_grouped_softmax
pred_39488_srcm_7764_tgtm_7766,7764,39488,39488,39489,7766,48,470,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -0.149658203125, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -1.0185546875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.32421875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.0771484375, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.384765625}",nli_grouped_softmax
pred_39488_srcm_7765_tgtm_7766,7765,39488,39488,39489,7766,97,470,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": 0.102294921875, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -1.1865234375, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.41796875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.3134765625, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.662109375}",nli_grouped_softmax
pred_39543_srcm_7788_tgtm_7790,7788,39543,39543,39544,7790,48,97,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.0703125, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.5400390625, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.0625, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.2333984375, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.4287109375}",nli_grouped_softmax
pred_39630_srcm_7812_tgtm_7813,7812,39630,39630,39632,7813,226,8,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.0478515625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": 0.44775390625, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.326171875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -0.421875, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -0.66552734375}",nli_grouped_softmax
pred_39652_srcm_7818_tgtm_7821,7818,39652,39652,39653,7821,48,97,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.564453125, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.085205078125, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.32421875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.6494140625, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.76171875}",nli_grouped_softmax
pred_39652_srcm_7819_tgtm_7820,7819,39652,39652,39653,7820,97,48,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.40234375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": 0.228759765625, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.23046875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.3818359375, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.6298828125}",nli_grouped_softmax
pred_39652_srcm_7818_tgtm_7819,7818,39652,39652,39653,7819,48,97,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.564453125, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.085205078125, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.32421875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.6494140625, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.76171875}",nli_grouped_softmax
pred_39652_srcm_7819_tgtm_7818,7819,39652,39652,39653,7818,97,48,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.40234375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": 0.228759765625, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.23046875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.3818359375, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.6298828125}",nli_grouped_softmax
pred_39732_srcm_7838_tgtm_7840,7838,39732,39732,39733,7840,48,8,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.048828125, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.034881591796875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.546875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -0.84033203125, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -0.83837890625}",nli_grouped_softmax
pred_39732_srcm_7839_tgtm_7840,7839,39732,39732,39733,7840,226,8,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.1884765625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.299560546875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.6953125, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.18359375, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -0.9853515625}",nli_grouped_softmax
pred_40202_srcm_7949_tgtm_7950,7949,40202,40202,40203,7950,8,469,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.107421875, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -1.0107421875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.11328125, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.232421875, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.7265625}",nli_grouped_softmax
pred_40230_srcm_7957_tgtm_7959,7957,40230,40230,40232,7959,153,8,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -0.83349609375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.466064453125, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.146484375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.0361328125, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.517578125}",nli_grouped_softmax
pred_40488_srcm_8015_tgtm_8017,8015,40488,40488,40492,8017,8,469,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -0.8232421875, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.370361328125, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.681640625, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -0.56787109375, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -0.82861328125}",nli_grouped_softmax
pred_40488_srcm_8016_tgtm_8017,8016,40488,40488,40492,8017,97,469,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.0087890625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.6904296875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.6435546875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -0.7275390625, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -0.97705078125}",nli_grouped_softmax
pred_40770_srcm_8083_tgtm_8084,8083,40770,40770,40771,8084,469,111,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -0.80908203125, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.29150390625, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.931640625, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -0.7333984375}",nli_grouped_softmax
pred_40770_srcm_8083_tgtm_8085,8083,40770,40770,40771,8085,469,460,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -0.96337890625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.6279296875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.111328125, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.01171875}",nli_grouped_softmax
pred_40857_srcm_8100_tgtm_8102,8100,40857,40857,40859,8102,97,8,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -0.69140625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.66259765625, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.1953125, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -0.67041015625, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -0.80126953125}",nli_grouped_softmax
pred_40857_srcm_8101_tgtm_8102,8101,40857,40857,40859,8102,153,8,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -0.280029296875, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.037109375, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.826171875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -0.047271728515625, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": 0.2159423828125}",nli_grouped_softmax
pred_40898_srcm_8117_tgtm_8118,8117,40898,40898,40899,8118,8,479,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -0.9677734375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.450927734375, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.6484375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -0.93896484375}",nli_grouped_softmax
pred_40898_srcm_8117_tgtm_8119,8117,40898,40898,40899,8119,8,490,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -0.9677734375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.450927734375, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.6484375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -0.93896484375}",nli_grouped_softmax
pred_40930_srcm_8126_tgtm_8127,8126,40930,40930,40932,8127,226,8,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -0.67529296875, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.61328125, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.4482421875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -0.2359619140625, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": 0.150390625}",nli_grouped_softmax
pred_40984_srcm_8139_tgtm_8140,8139,40984,40984,40985,8140,8,48,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -0.93505859375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.6484375, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.25, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -0.71728515625, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -0.9345703125}",nli_grouped_softmax
pred_40984_srcm_8139_tgtm_8141,8139,40984,40984,40985,8141,8,97,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -0.6572265625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.58837890625, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.337890625, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -0.5751953125, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -0.64208984375}",nli_grouped_softmax
pred_41014_srcm_8149_tgtm_8151,8149,41014,41014,41015,8151,48,8,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.12890625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.127197265625, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.044921875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.16015625, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.646484375}",nli_grouped_softmax
pred_41014_srcm_8150_tgtm_8151,8150,41014,41014,41015,8151,97,8,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.1630859375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": 0.273681640625, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.013671875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.224609375, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.26953125}",nli_grouped_softmax
pred_41134_srcm_8173_tgtm_8174,8173,41134,41134,41135,8174,469,111,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.5087890625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -1.228515625, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.857421875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.474609375}",nli_grouped_softmax
pred_41134_srcm_8173_tgtm_8175,8173,41134,41134,41135,8175,469,460,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.6318359375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -1.1474609375, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.021484375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.5107421875}",nli_grouped_softmax
pred_41191_srcm_8194_tgtm_8195,8194,41191,41191,41193,8195,469,97,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.4736328125, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.947265625, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.6396484375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.3671875, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.9375}",nli_grouped_softmax
pred_41241_srcm_8209_tgtm_8210,8209,41241,41241,41242,8210,8,469,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.755859375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -1.3388671875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.427734375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.96875, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -2.279296875}",nli_grouped_softmax
pred_41277_srcm_8218_tgtm_8219,8218,41277,41277,41278,8219,8,48,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -0.92724609375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": 0.38232421875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.140625, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -0.916015625, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.1611328125}",nli_grouped_softmax
pred_41277_srcm_8218_tgtm_8220,8218,41277,41277,41278,8220,8,469,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -0.9130859375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": 0.494384765625, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.75390625, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -0.9501953125, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.1142578125}",nli_grouped_softmax
pred_41441_srcm_8264_tgtm_8265,8264,41441,41441,41443,8265,20,111,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -0.21728515625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.72998046875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.5859375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.1767578125}",nli_grouped_softmax
pred_41441_srcm_8264_tgtm_8266,8264,41441,41441,41443,8266,20,460,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -0.08209228515625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.86669921875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.630859375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.408203125}",nli_grouped_softmax
pred_41636_srcm_8306_tgtm_8307,8306,41636,41636,41637,8307,97,492,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.00390625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.3408203125, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.6748046875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.1806640625}",nli_grouped_softmax
pred_41654_srcm_8310_tgtm_8311,8310,41654,41654,41655,8311,97,8,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.240234375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.5703125, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.0390625, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.34375, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.640625}",nli_grouped_softmax
pred_41666_srcm_8314_tgtm_8315,8314,41666,41666,41667,8315,8,97,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.4091796875, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.861328125, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.095703125, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.3515625, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.5634765625}",nli_grouped_softmax
pred_41907_srcm_8345_tgtm_8346,8345,41907,41907,41910,8346,8,97,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -0.89208984375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.81982421875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.6171875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -0.74365234375, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -0.79248046875}",nli_grouped_softmax
pred_42105_srcm_8377_tgtm_8378,8377,42105,42105,42107,8378,226,525,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.40625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -1.115234375, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.80078125, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.1640625}",nli_grouped_softmax
pred_42347_srcm_8409_tgtm_8410,8409,42347,42347,42350,8410,153,97,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.236328125, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -1.2470703125, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.544921875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.9638671875, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.9765625}",nli_grouped_softmax
pred_42354_srcm_8412_tgtm_8413,8412,42354,42354,42356,8413,20,97,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.064453125, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -1.171875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.37890625, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.4814453125, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.3671875}",nli_grouped_softmax
pred_42354_srcm_8412_tgtm_8414,8412,42354,42354,42356,8414,20,153,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -0.92626953125, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -1.1826171875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.23046875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.091796875, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -0.2401123046875}",nli_grouped_softmax
pred_42361_srcm_8415_tgtm_8416,8415,42361,42361,42362,8416,97,226,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.3447265625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.19140625, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.23046875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -0.880859375, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -0.85986328125}",nli_grouped_softmax
pred_42460_srcm_8428_tgtm_8429,8428,42460,42460,42461,8429,97,8,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -0.98095703125, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.98974609375, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.529296875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -0.9697265625, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.0869140625}",nli_grouped_softmax
pred_43283_srcm_8544_tgtm_8545,8544,43283,43283,43284,8545,201,111,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.09375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.8359375, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.5, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.4765625}",nli_grouped_softmax
pred_43371_srcm_8559_tgtm_8560,8559,43371,43371,43372,8560,201,111,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -0.876953125, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -1.2294921875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.328125, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.1669921875}",nli_grouped_softmax
pred_43392_srcm_8563_tgtm_8564,8563,43392,43392,43394,8564,8,201,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": 0.4560546875, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.81494140625, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.97265625, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.1142578125, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.3134765625}",nli_grouped_softmax
pred_43545_srcm_8590_tgtm_8593,8590,43545,43545,43546,8593,510,533,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.5361328125, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -1.3173828125, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.923828125, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.8701171875, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -2.185546875}",nli_grouped_softmax
pred_43545_srcm_8591_tgtm_8592,8591,43545,43545,43546,8592,533,510,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.4619140625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -1.2265625, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.7080078125, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.888671875, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -2.302734375}",nli_grouped_softmax
pred_43587_srcm_8601_tgtm_8603,8601,43587,43587,43589,8603,510,111,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": 0.67333984375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -1.009765625, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.083984375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.267578125}",nli_grouped_softmax
pred_43587_srcm_8602_tgtm_8603,8602,43587,43587,43589,8603,533,111,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": 0.548828125, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -1.708984375, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.966796875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.810546875}",nli_grouped_softmax
pred_43667_srcm_8627_tgtm_8628,8627,43667,43667,43669,8628,8,510,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.8525390625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -1.259765625, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.216796875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.7587890625, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.9609375}",nli_grouped_softmax
pred_43667_srcm_8627_tgtm_8629,8627,43667,43667,43669,8629,8,533,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -2.046875, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -1.1826171875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.259765625, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.828125, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -2.0703125}",nli_grouped_softmax
pred_43781_srcm_8656_tgtm_8657,8656,43781,43781,43782,8657,8,510,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.09765625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": 0.1939697265625, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.60546875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.0771484375, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.298828125}",nli_grouped_softmax
pred_43781_srcm_8656_tgtm_8658,8656,43781,43781,43782,8658,8,533,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.3154296875, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.11029052734375, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.4736328125, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.4052734375, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.623046875}",nli_grouped_softmax
pred_43808_srcm_8664_tgtm_8665,8664,43808,43808,43809,8665,8,97,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.69140625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": 0.544921875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.623046875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -2.265625, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -2.423828125}",nli_grouped_softmax
