local_cluster_uid,chunk_id,chunk_index,local_cluster_id,canonical_name,n_mentions
chunk_013::cluster_050,chunk_013,13,50,the woods,1
chunk_013::cluster_051,chunk_013,13,51,a wild beast,1
chunk_013::cluster_052,chunk_013,13,52,someone,1
chunk_013::cluster_053,chunk_013,13,53,the cornfield,1
chunk_013::cluster_054,chunk_013,13,54,everyone,1
chunk_013::cluster_055,chunk_013,13,55,our,1
chunk_013::cluster_056,chunk_013,13,56,a mass of towers and steeples behind the green walls,1
chunk_013::cluster_057,chunk_013,13,57,a bad Wizard,1
chunk_013::cluster_058,chunk_013,13,58,a brave man,1
chunk_013::cluster_059,chunk_013,13,59,a good man,1
chunk_013::cluster_060,chunk_013,13,60,a bad Wizard,1
chunk_013::cluster_061,chunk_013,13,61,the forest,18
chunk_013::cluster_062,chunk_013,13,62,the policemen of the forest,1
chunk_013::cluster_063,chunk_013,13,63,strangers,1
chunk_013::cluster_065,chunk_013,13,65,These houses,2
chunk_013::cluster_066,chunk_013,13,66,the biggest of them,1
chunk_013::cluster_067,chunk_013,13,67,pretty little barns,2
chunk_013::cluster_068,chunk_013,13,68,milkmaids,1
chunk_013::cluster_069,chunk_013,13,69,their,2
chunk_013::cluster_070,chunk_013,13,70,their,2
chunk_013::cluster_071,chunk_013,13,71,shepherdesses,1
chunk_013::cluster_072,chunk_013,13,72,princesses with most gorgeous frocks of silver and gold and purple,1
chunk_013::cluster_074,chunk_013,13,74,their,3
chunk_013::cluster_075,chunk_013,13,75,these people,4
chunk_013::cluster_076,chunk_013,13,76,No one,1
chunk_013::cluster_077,chunk_013,13,77,this strange place,1
chunk_013::cluster_078,chunk_013,13,78,the country of the china people,1
chunk_013::cluster_079,chunk_013,13,79,the china people,1
chunk_013::cluster_080,chunk_013,13,80,a china milkmaid milking a china cow,1
chunk_013::cluster_081,chunk_013,13,81,the mender,1
chunk_013::cluster_082,chunk_013,13,82,the mender's shop,1
chunk_013::cluster_083,chunk_013,13,83,these little people,5
chunk_013::cluster_084,chunk_013,13,84,the Clown,32
chunk_013::cluster_085,chunk_013,13,85,Aunt Em,2
chunk_013::cluster_086,chunk_013,13,86,one of our clowns,1
chunk_013::cluster_087,chunk_013,13,87,our,1
chunk_013::cluster_088,chunk_013,13,88,our clowns,1
chunk_013::cluster_089,chunk_013,13,89,strangers,1
chunk_013::cluster_090,chunk_013,13,90,we,9
chunk_013::cluster_091,chunk_013,13,91,our,1
chunk_013::cluster_092,chunk_013,13,92,drawing-room,1
chunk_013::cluster_093,chunk_013,13,93,all the people,1
chunk_013::cluster_094,chunk_013,13,94,them,1
chunk_013::cluster_095,chunk_013,13,95,a church,2
chunk_013::cluster_096,chunk_013,13,96,a Scarecrow,1
chunk_013::cluster_097,chunk_013,13,97,"a disagreeable country, full of bogs and marshes and covered with tall, rank grass",1
chunk_013::cluster_098,chunk_013,13,98,bogs,1
chunk_013::cluster_099,chunk_013,13,99,bogs and marshes,1
chunk_013::cluster_100,chunk_013,13,100,marshes,1
chunk_013::cluster_101,chunk_013,13,101,"another forest, where the trees were bigger and older than any they had ever seen",1
chunk_013::cluster_102,chunk_013,13,102,none of the others,1
chunk_013::cluster_103,chunk_013,13,103,"none of the others was frightened, and they kept along the well-trodden path",1
chunk_013::cluster_104,chunk_013,13,104,"an opening in the wood, in which were gathered hundreds of beasts of every variety",1
chunk_013::cluster_105,chunk_013,13,105,they,1
chunk_013::cluster_106,chunk_013,13,106,all the animals of the forest,1
chunk_013::cluster_107,chunk_013,13,107,a fierce enemy which has lately come into this forest,1
chunk_014::cluster_000,chunk_014,14,0,the Lion,161
chunk_014::cluster_001,chunk_014,14,1,the travelers,118
chunk_014::cluster_002,chunk_014,14,2,the Tin Woodman,49
chunk_014::cluster_003,chunk_014,14,3,Toto,13
chunk_014::cluster_004,chunk_014,14,4,the forest,24
chunk_014::cluster_005,chunk_014,14,5,Dorothy,149
chunk_014::cluster_006,chunk_014,14,6,the policemen of the forest,1
chunk_014::cluster_007,chunk_014,14,7,strangers,1
chunk_014::cluster_008,chunk_014,14,8,they,2
chunk_014::cluster_010,chunk_014,14,10,many houses made entirely of china and painted in the brightest colors,1
chunk_014::cluster_011,chunk_014,14,11,These houses,2
chunk_014::cluster_012,chunk_014,14,12,the biggest of them,1
chunk_014::cluster_013,chunk_014,14,13,pretty little barns,2
chunk_014::cluster_014,chunk_014,14,14,milkmaids,1
chunk_014::cluster_015,chunk_014,14,15,shepherdesses,2
chunk_014::cluster_016,chunk_014,14,16,"shepherdesses, with brightly colored bodices and golden spots all over their gowns",1
chunk_014::cluster_017,chunk_014,14,17,princesses with most gorgeous frocks of silver and gold and purple,1
chunk_014::cluster_019,chunk_014,14,19,their,1
chunk_014::cluster_020,chunk_014,14,20,their,3
chunk_014::cluster_021,chunk_014,14,21,these people,4
chunk_014::cluster_022,chunk_014,14,22,the tallest of them,1
chunk_014::cluster_023,chunk_014,14,23,No one,1
chunk_014::cluster_024,chunk_014,14,24,this strange place,1
chunk_014::cluster_025,chunk_014,14,25,the country of the china people,1
chunk_014::cluster_026,chunk_014,14,26,the china people,1
chunk_014::cluster_027,chunk_014,14,27,the Princess,54
chunk_014::cluster_028,chunk_014,14,28,the mender,1
chunk_014::cluster_029,chunk_014,14,29,the mender's shop,1
chunk_014::cluster_030,chunk_014,14,30,these little people,5
chunk_014::cluster_031,chunk_014,14,31,the monster,54
chunk_014::cluster_032,chunk_014,14,32,this country,8
chunk_014::cluster_033,chunk_014,14,33,one of our clowns,1
chunk_014::cluster_034,chunk_014,14,34,our,1
chunk_014::cluster_035,chunk_014,14,35,our clowns,1
chunk_014::cluster_036,chunk_014,14,36,we,20
chunk_014::cluster_037,chunk_014,14,37,here,3
chunk_014::cluster_038,chunk_014,14,38,the world,4
chunk_014::cluster_039,chunk_014,14,39,drawing-room,1
chunk_014::cluster_040,chunk_014,14,40,The little animals,1
chunk_014::cluster_041,chunk_014,14,41,all the people,1
chunk_014::cluster_042,chunk_014,14,42,them,1
chunk_014::cluster_043,chunk_014,14,43,a church,1
chunk_014::cluster_044,chunk_014,14,44,a Scarecrow,1
chunk_014::cluster_045,chunk_014,14,45,"a disagreeable country, full of bogs and marshes and covered with tall, rank grass",1
chunk_014::cluster_046,chunk_014,14,46,bogs,1
chunk_014::cluster_047,chunk_014,14,47,marshes,1
chunk_014::cluster_048,chunk_014,14,48,muddy holes,1
chunk_014::cluster_049,chunk_014,14,49,none of the others,1
chunk_014::cluster_050,chunk_014,14,50,"none of the others was frightened, and they kept along the well-trodden path",1
chunk_014::cluster_051,chunk_014,14,51,"an opening in the wood, in which were gathered hundreds of beasts of every variety",1
chunk_014::cluster_052,chunk_014,14,52,the great assemblage,1
chunk_014::cluster_053,chunk_014,14,53,the tiger,6
chunk_014::cluster_054,chunk_014,14,54,the others,2
chunk_014::cluster_055,chunk_014,14,55,they,2
chunk_014::cluster_056,chunk_014,14,56,Kansas,8
chunk_014::cluster_057,chunk_014,14,57,all the animals of the forest,1
chunk_014::cluster_058,chunk_014,14,58,a fierce enemy which has lately come into this forest,1
chunk_014::cluster_059,chunk_014,14,59,Not one of us,1
chunk_014::cluster_060,chunk_014,14,60,any other lions,1
chunk_014::cluster_061,chunk_014,14,61,any other lions in this forest,1
chunk_014::cluster_062,chunk_014,14,62,none of them,1
chunk_014::cluster_064,chunk_014,14,64,the opening where the beasts of the forest were waiting for him,1
chunk_014::cluster_065,chunk_014,14,65,the beasts of the forest,1
chunk_014::cluster_066,chunk_014,14,66,the hill,18
chunk_014::cluster_067,chunk_014,14,67,anyone,1
chunk_014::cluster_068,chunk_014,14,68,hundreds of the armless Hammer-Heads,1
chunk_014::cluster_069,chunk_014,14,69,hundreds of the armless Hammer-Heads upon the hillside,1
chunk_014::cluster_070,chunk_014,14,70,people with shooting heads,2
chunk_014::cluster_071,chunk_014,14,71,no one,1
chunk_014::cluster_072,chunk_014,14,72,the Winged Monkeys,25
chunk_014::cluster_073,chunk_014,14,73,the country of the Quadlings,9
chunk_014::cluster_074,chunk_014,14,74,well-paved roads,1
chunk_014::cluster_075,chunk_014,14,75,pretty rippling brooks with strong bridges across them,2
chunk_014::cluster_076,chunk_014,14,76,houses,1
chunk_014::cluster_077,chunk_014,14,77,bridges,1
chunk_014::cluster_078,chunk_014,14,78,the country of the Munchkins,1
chunk_014::cluster_079,chunk_014,14,79,the Munchkins,1
chunk_014::cluster_080,chunk_014,14,80,a farmhouse,3
chunk_014::cluster_081,chunk_014,14,81,Glinda,63
chunk_014::cluster_082,chunk_014,14,82,the farmer,3
chunk_014::cluster_083,chunk_014,14,83,the Castle,5
chunk_014::cluster_084,chunk_014,14,84,the road to the South,1
chunk_014::cluster_085,chunk_014,14,85,the fields,1
chunk_014::cluster_086,chunk_014,14,86,the pretty bridges,1
chunk_014::cluster_087,chunk_014,14,87,them,2
chunk_014::cluster_088,chunk_014,14,88,Aunt Em,5
chunk_014::cluster_089,chunk_014,14,89,the South Country,1
chunk_014::cluster_090,chunk_014,14,90,the Good Witch who rules here,1
chunk_014::cluster_091,chunk_014,14,91,a room of the Castle,1
chunk_014::cluster_092,chunk_014,14,92,a big room where the Witch Glinda sat upon a throne of rubies,1
chunk_014::cluster_093,chunk_014,14,93,the Land of Oz,1
chunk_014::cluster_094,chunk_014,14,94,her companions,1
chunk_014::cluster_095,chunk_014,14,95,the Witch said to the Scarecrow,1
chunk_014::cluster_097,chunk_014,14,97,us,1
chunk_014::cluster_098,chunk_014,14,98,Oz,2
chunk_014::cluster_099,chunk_014,14,99,the Emerald City,2
chunk_014::cluster_100,chunk_014,14,100,its ruler,1
chunk_014::cluster_101,chunk_014,14,101,the people,1
chunk_014::cluster_102,chunk_014,14,102,the people,1
chunk_014::cluster_103,chunk_014,14,103,the Winkies,5
chunk_014::cluster_104,chunk_014,14,104,all the other beasts,2
chunk_014::cluster_105,chunk_014,14,105,Uncle Henry,3
chunk_014::cluster_106,chunk_014,14,106,the Wicked Witch,1
chunk_014::cluster_107,chunk_014,14,107,the Country of the West,1
chunk_014::cluster_108,chunk_014,14,108,her own home,1
chunk_014::cluster_109,chunk_014,14,109,his band,1
chunk_014::cluster_110,chunk_014,14,110,the desert,1
chunk_014::cluster_111,chunk_014,14,111,the farmer's cornfield,1
chunk_014::cluster_112,chunk_014,14,112,a coward,1
chunk_014::cluster_113,chunk_014,14,113,he,1
chunk_014::cluster_114,chunk_014,14,114,home,1
chunk_014::cluster_115,chunk_014,14,115,the broad Kansas prairie,1
chunk_014::cluster_116,chunk_014,14,116,the old one,1
chunk_014::cluster_117,chunk_014,14,117,the barnyard,1
chunk_014::cluster_118,chunk_014,14,118,the barn,1
chunk_015::cluster_000,chunk_015,15,0,the Lion,97
chunk_015::cluster_001,chunk_015,15,1,Glinda,95
chunk_015::cluster_002,chunk_015,15,2,all the animals of the forest,1
chunk_015::cluster_003,chunk_015,15,3,the forest,11
chunk_015::cluster_004,chunk_015,15,4,a fierce enemy which has lately come into this forest,1
chunk_015::cluster_005,chunk_015,15,5,the monster,16
chunk_015::cluster_006,chunk_015,15,6,Not one of us,1
chunk_015::cluster_007,chunk_015,15,7,any other lions,1
chunk_015::cluster_008,chunk_015,15,8,any other lions in this forest,1
chunk_015::cluster_009,chunk_015,15,9,them,1
chunk_015::cluster_010,chunk_015,15,10,they,2
chunk_015::cluster_011,chunk_015,15,11,none of them,1
chunk_015::cluster_012,chunk_015,15,12,King of the Forest,1
chunk_015::cluster_014,chunk_015,15,14,the beasts of the forest,1
chunk_015::cluster_015,chunk_015,15,15,Dorothy,110
chunk_015::cluster_016,chunk_015,15,16,the four travelers,41
chunk_015::cluster_017,chunk_015,15,17,the hill,16
chunk_015::cluster_018,chunk_015,15,18,anyone,1
chunk_015::cluster_019,chunk_015,15,19,the man,13
chunk_015::cluster_020,chunk_015,15,20,all the other beasts,3
chunk_015::cluster_021,chunk_015,15,21,you,1
chunk_015::cluster_022,chunk_015,15,22,hundreds of the armless Hammer-Heads,1
chunk_015::cluster_023,chunk_015,15,23,hundreds of the armless Hammer-Heads upon the hillside,1
chunk_015::cluster_024,chunk_015,15,24,people with shooting heads,1
chunk_015::cluster_025,chunk_015,15,25,no one,1
chunk_015::cluster_026,chunk_015,15,26,the Winged Monkeys,22
chunk_015::cluster_027,chunk_015,15,27,the country of the Quadlings,7
chunk_015::cluster_028,chunk_015,15,28,field,1
chunk_015::cluster_029,chunk_015,15,29,well-paved roads,1
chunk_015::cluster_030,chunk_015,15,30,pretty rippling brooks with strong bridges across them,2
chunk_015::cluster_031,chunk_015,15,31,houses,1
chunk_015::cluster_032,chunk_015,15,32,bridges,1
chunk_015::cluster_033,chunk_015,15,33,the country of the Winkies,1
chunk_015::cluster_034,chunk_015,15,34,the country of the Munchkins,1
chunk_015::cluster_035,chunk_015,15,35,the Munchkins,1
chunk_015::cluster_036,chunk_015,15,36,a farmhouse,3
chunk_015::cluster_037,chunk_015,15,37,the farmer's wife,10
chunk_015::cluster_038,chunk_015,15,38,Toto,5
chunk_015::cluster_039,chunk_015,15,39,the farmer,3
chunk_015::cluster_040,chunk_015,15,40,the Castle,5
chunk_015::cluster_041,chunk_015,15,41,the road to the South,1
chunk_015::cluster_042,chunk_015,15,42,the South,1
chunk_015::cluster_043,chunk_015,15,43,the fields,1
chunk_015::cluster_044,chunk_015,15,44,the pretty bridges,1
chunk_015::cluster_045,chunk_015,15,45,them,2
chunk_015::cluster_046,chunk_015,15,46,the Tin Woodman,29
chunk_015::cluster_047,chunk_015,15,47,Kansas,14
chunk_015::cluster_048,chunk_015,15,48,the South Country,1
chunk_015::cluster_049,chunk_015,15,49,the Good Witch who rules here,1
chunk_015::cluster_050,chunk_015,15,50,here,1
chunk_015::cluster_051,chunk_015,15,51,a room of the Castle,1
chunk_015::cluster_052,chunk_015,15,52,a big room where the Witch Glinda sat upon a throne of rubies,1
chunk_015::cluster_053,chunk_015,15,53,her companions,1
chunk_015::cluster_054,chunk_015,15,54,the Witch said to the Scarecrow,1
chunk_015::cluster_056,chunk_015,15,56,us,1
chunk_015::cluster_057,chunk_015,15,57,Oz,2
chunk_015::cluster_058,chunk_015,15,58,the Emerald City,2
chunk_015::cluster_059,chunk_015,15,59,the people,1
chunk_015::cluster_060,chunk_015,15,60,the people,1
chunk_015::cluster_062,chunk_015,15,62,the Winkies,6
chunk_015::cluster_063,chunk_015,15,63,the Wicked Witch,1
chunk_015::cluster_064,chunk_015,15,64,the Country of the West,1
chunk_015::cluster_065,chunk_015,15,65,her own home,1
chunk_015::cluster_066,chunk_015,15,66,there,4
chunk_015::cluster_067,chunk_015,15,67,the farmer's cornfield,1
chunk_015::cluster_068,chunk_015,15,68,the world,3
chunk_015::cluster_069,chunk_015,15,69,the Land of Oz,2
chunk_015::cluster_070,chunk_015,15,70,a coward,1
chunk_015::cluster_071,chunk_015,15,71,he,1
chunk_015::cluster_072,chunk_015,15,72,you,1
chunk_015::cluster_073,chunk_015,15,73,her loving comrades,1
chunk_015::cluster_074,chunk_015,15,74,her friends,1
chunk_015::cluster_075,chunk_015,15,75,the broad Kansas prairie,1
chunk_015::cluster_076,chunk_015,15,76,the old one,1
chunk_015::cluster_077,chunk_015,15,77,the barnyard,1
chunk_015::cluster_078,chunk_015,15,78,the barn,1
